x1;x2;fitness;fitness_call_counter;Minimum globalne
0,00495962608308631;0,001223276918656535;0,0008308117429187689;17550;TAK
0,00537178415480144;0,010912691650753925;0,004708494089511905;17550;TAK
0,007917985621640256;0,002872050159830164;0,002258374938572949;17550;TAK
0,004887184434782865;0,003705583901455478;0,0011976652365652818;17550;TAK
0,0002693361473560252;0,0007888610940679497;2,212551058056178e-05;17550;TAK
0,002474717078856381;0,011485678955137746;0,004392936919857426;17550;TAK
0,0013303255824232973;0,00018661226101313044;5,746219440716516e-05;17550;TAK
0,005353620278669813;8,127317245787413e-05;0,0009127263498096561;17550;TAK
0,005274995509164326;0,0027728928754324755;0,0011307392332164934;17550;TAK
0,007023008658673335;0,007624177491454498;0,0034205801570816874;17550;TAK
0,0017449340038228067;0,01262003612045337;0,005164340116873722;17550;TAK
0,00585590862897023;0,0035471808333350507;0,0014923794915591149;17550;TAK
0,0023111086131517578;0,0036860310566140253;0,00060268283830478;17550;TAK
0,0007344515690732578;0,0006277511732488694;2,9724617880422244e-05;17550;TAK
0,0018559744115945742;0,003449928364929411;0,0004886514703272837;17550;TAK
0,003563560258712073;2,1511723361955504e-05;0,00040435603177746415;17550;TAK
0,01166506438630821;0,0012026774348554703;0,004376052480677961;17550;TAK
0,002552944994257289;0,003972718609733694;0,0007100425104247243;17550;TAK
0,004164378266290125;0,0070118954680756795;0,002117374073544287;17550;TAK
0,0071670660001404984;0,005645206651284651;0,002649838497958079;17550;TAK
0,00015217339432582744;0,0018684687575167835;0,00011190324023124809;17550;TAK
0,004311899827201038;0,002385453899344303;0,0007731676985880398;17550;TAK
0,005084461637447357;0,0052006562279756086;0,0016842016889713207;17550;TAK
0,007318470687151413;7,792768158476626e-05;0,0017052240681620923;17550;TAK
0,0013599073522468919;0,00116330648069074;0,00010197895643493382;17550;TAK
0,001062070765481593;0,003304470185015118;0,0003836041367661913;17550;TAK
0,0023097091951637116;0,005329294764094827;0,0010741110861973713;17550;TAK
0,0004794558162011242;0,0018840448831323187;0,00012034687031636793;17550;TAK
0,0016391895715103244;0,00020271005996341795;8,686630953436136e-05;17550;TAK
0,0024220830378949287;0,0046923706211745575;0,0008878407124375265;17550;TAK
0,0024337624228610855;0,003635302215243663;0,0006093885748041927;17550;TAK
0,0018942258410789004;0,008403212325702958;0,0023619879234777486;17550;TAK
0,0018407500107686658;0,00698296078388283;0,0016602115850075094;17550;TAK
0,00290555684467797;0,006926236231576621;0,0017960195642989785;17550;TAK
0,009122551103904919;0,01024502719064535;0,005989328570827901;17550;TAK
0,00789579373662419;0,00341960302186306;0,002356894132332199;17550;TAK
0,0010179635115306063;0,006440707627267006;0,0013536377392946441;17550;TAK
0,008950925190911563;0,0009135021197503868;0,0025767468189896725;17550;TAK
0,00971495327340699;0,0038357336770422634;0,0034723544712984555;17550;TAK
0,008184947506768014;0,0048778976468902835;0,002890093075742506;17550;TAK
0,006571840769430404;0,0013248196790441868;0,0014308413327521752;17550;TAK
0,004874611665722339;0,0021676748858746597;0,0009061657305742266;17550;TAK
0,002781181512346853;0,0014047594684383213;0,00030912720291054185;17550;TAK
0,0006023736892083464;0,0029315901196533822;0,00028520404325593773;17550;TAK
0,00037928315149904357;0,005059176832692636;0,0008194946090815947;17550;TAK
7,312448771812363e-05;0,004717746189614069;0,0007088146721492272;17550;TAK
0,006438138857551623;0,010412683829433389;0,004770216944966599;17550;TAK
0,0003076125161446397;0,000410527854753151;8,379624767851368e-06;17550;TAK
0,007527502199359937;0,0066512988386404626;0,0032121880072670805;17550;TAK
0,002219174929882106;0,001552738177725943;0,00023358341917090186;17550;TAK
0,0009003492441437277;0,0014705925670120967;9,46755852861969e-05;17550;TAK
0,004326569202716679;0,0011267773262498837;0,0006364387287609574;17550;TAK
0,00036972748584152004;0,0006278355093654042;1,6904393659533667e-05;17550;TAK
0,00739163623717809;0,006746827408464107;0,0031884160392965377;17550;TAK
0,0013466554964850497;0,004919325919208295;0,0008282338595675398;17550;TAK
0,00474572065499157;0,0056530574185634785;0,0017345035283740096;17550;TAK
0,0031187268552137493;0,007593314862881395;0,0021451622038028972;17550;TAK
0,00790997048088804;0,0004482002667560714;0,0019980867715880812;17550;TAK
0,0011507798382074386;0,002916054968545523;0,00031292600139831706;17550;TAK
0,008317431036294454;0,000740370698911974;0,0022195499784327666;17550;TAK
0,002043817562529915;0,00836202555083887;0,0023587735141736843;17550;TAK
0,009031308671431648;0,003599325994749547;0,003008663150359414;17550;TAK
0,0008607732360268461;0,006598530407550429;0,0014097347344279587;17550;TAK
0,007851749841671696;0,004982843309757068;0,0027529990560970496;17550;TAK
0,0025134442668359736;0,00011616819843773829;0,00020158535167613678;17550;TAK
