Iteration,x1,x2,Best Fitness,Number of Function Calls
33,-0.0035998200733227265,0.01686823556348036,0.009460167845243062,7341
34,2.796594943661341,1.2994261380469674,13.219380577944122,100080
35,-0.45785750923730767,-2.2904433255745724,7.702191742747923,100080
36,-1.466969153931008,3.0438242083138967,12.577369723670186,100080
37,1.585363194246485,-2.1067853789670177,8.626958830517403,100080
38,1.3585858682617191,1.3615420215350915,6.3165892860692665,100080
39,-1.3863366221949949,-0.34214847440969176,5.044640865714274,100080
40,-1.4762648931584867,-0.1232854132882515,3.06403808718518,100080
41,2.5364534068261233,1.1699684084166777,10.296103874564276,100080
42,3.5061116824717833,1.3187301835571046,17.36791387855929,100080
43,-0.4384148412012755,0.8566837186645659,2.9784168615617728,100080
44,-2.164490607465009,3.9566972776360547,21.673040038921606,100080
45,-0.24638823698356596,-2.3105996363882637,6.992447282146271,100080
46,0.20913617665159248,0.7869294437337916,1.7399541853917504,100080
47,-0.7875246631873676,-0.3138791051958167,2.503347877710339,100080
48,-1.97335630801698,-1.581614731265472,8.384232603616285,100080
49,0.012309996574292307,0.0023492203077372497,0.004997376922034835,78341
50,-1.236202621272558,-3.994381855487814,19.44410515748562,100080
51,0.7060532060094991,-1.0407142721980338,3.156032475392662,100080
52,3.914253892964569,0.5971945889139739,16.918381147041128,100080
53,-1.205695943044286,1.77498145347821,7.408028201707783,100080
54,-3.1501925382600495,-0.8579599609182453,10.837185278516806,100080
55,-0.659329983867226,3.7980218736464857,16.425926226524375,100080
56,1.8311924609576804,1.0797763213147327,7.348087611463054,100080
57,-1.0351905603922817,3.9512559211989315,18.029314154326055,100080
58,2.129717346555376,1.2767246962118262,9.513979980615233,100080
59,0.46279395675262963,-0.7029139241606754,2.86599384007881,100080
60,4.175395613038429,-1.6511237427356582,21.04763010372271,100080
61,-1.6409196538054052,-1.0474545501591959,5.205116698425998,100080
62,1.8973495962596492,5.275416327686412,34.95183682896313,100080
63,-3.1913566346113913,-0.5218893504333676,12.035144993294988,100080
64,-3.2210764384993062,-0.7358639403827104,11.0547072778644,100080
65,-2.269005044267281,-0.7369788423983433,6.2957174875130715,100080
66,-0.7518091080308583,0.439207788449719,2.7818576933512675,100080
67,2.443400603790849,0.025159624286603843,6.047834593939283,100080
68,-6.827289822805942,1.199562126162736,52.02794802202263,100080
69,-2.317935587750576,4.921924068110755,30.22328804540413,100080
70,1.6317453969818625,0.30816756766987957,4.539462528648094,100080
71,4.081390898071379,1.100697679940146,19.777709997027277,100080
72,0.17022187873390185,0.8344465518804819,1.5298999783344418,100080
73,-6.695428707651884,-4.013930631706945,62.62765350479927,100080
74,2.097039495003254,-2.6321650883609227,14.29916887286571,100080
75,-0.7225914017272314,0.9758928508592396,2.4654856007201307,100080
76,-1.3914118578599595,1.5160546166840492,5.511430683395945,100080
77,1.3324901517438528,-3.3375511988608686,14.9494600471448,100080
78,1.333028653220092,-3.850334543007888,18.719002809966454,100080
79,-2.864577730236921,-2.273537083085148,15.70290774132709,100080
80,4.481956164664595,1.0107246067163922,23.993517916293463,100080
81,1.0585163312271793,0.5775653582459999,4.072906769194587,100080
82,3.9791852291589365,2.337438303161388,21.429173100934456,100080
83,1.6478827260049216,2.773924999296117,12.459165409310117,100080
84,0.01203001925966495,0.009567668228632777,0.007518516607100345,64341
85,-0.0012352758141433995,0.010800117611760918,0.0037606234794647087,119
86,3.3068956041668875,-0.7791514191377782,11.888218354838143,100080
87,0.24274866290642894,0.26318134338251997,2.9337754403135805,100080
88,0.013660794564763608,4.64554665349601,22.23689866323289,100080
89,2.3889966079799256,-0.25619409641634444,7.203830272104109,100080
90,-2.0728610333911863,1.328654762143173,9.434239218482185,100080
91,-1.2616105265881323,-1.423346893728688,6.320430108183551,100080
92,0.01300623255157743,0.0017534967308656213,0.0054799170479142845,46141
93,-1.7006530471338217,1.6590620573406145,6.046910288100421,100080
94,-2.069395250563303,-0.4706932031104487,8.208843886787214,100080
95,-0.05864424796237741,2.2579879645012344,5.766304479263223,100080
96,-1.2292083543192172,1.1015035045850294,6.413472884653067,100080
97,0.011626527478820703,-0.002094845345083129,0.004441185844124451,18841
98,-2.6069864811070858,-2.393671552794369,13.582121143308065,100080
99,-3.3831731321817347,-3.700746818131657,27.712561022392133,100080
100,-1.7512536925055266,-2.230152799526139,9.432290814118378,100080
1,-1.8478571501926944,-0.9902216950486569,6.685473064533614,100080
2,-2.0306175692997344,-3.2174553246340687,16.45603531302673,100080
3,2.7453825063776476,-3.1780319693455303,19.561256650922935,100080
4,1.5613671501838025,0.3568404513659661,4.553978992727348,100080
5,-4.072708616327224,2.8090714377867743,26.633968086458626,100080
6,2.470705166383414,0.0031895642515130255,6.254974631556697,100080
7,-1.56437270970552,-1.444096853014379,5.23211791432983,100080
8,1.7983037052019029,1.6164862044549462,6.8419727248944975,100080
9,0.600607281894921,1.8069777928891282,5.6759043166535985,100080
10,-5.324236162404793,2.1007590371544125,36.02410642519728,100080
11,1.824185407902808,-0.7854908139168518,5.139945567989071,100080
12,0.6744860066496136,-0.2968717074104017,2.6803768391024416,100080
13,-1.361471103449251,0.46480478482949616,5.240899284291584,100080
14,0.12236363911412397,2.0702856226278787,6.579855069199205,100080
15,4.8175002176100605,0.9427942614327575,24.67227161251275,100080
16,2.3313629149880204,3.8935230733091544,21.066353460229873,100080
17,-1.738563145419862,-3.9748800738092664,19.37765590836657,100080
18,3.3271296825412753,0.5549221133321799,13.182835779677239,100080
19,4.605027059028279,-0.4716476961752661,24.23506090917363,100080
20,-0.07734611288980643,-1.2863649432649693,3.61826036362178,100080
21,-0.7106953355442573,1.7542341827900048,4.466730369168886,100080
22,-3.070667112690759,3.625501071427746,25.026305691057164,100080
23,-0.5345045228784608,-1.2807661908342545,5.223535226729933,100080
24,-3.221696530727457,-1.7320855825082007,13.88546994904185,100080
25,-1.1624413545188192,1.2279657182322303,6.791951698077256,100080
26,-0.014288881260899465,-0.002316473004069795,0.006665611341079458,25641
27,-1.2745860630914334,0.7206316439961891,4.165228018838662,100080
28,-0.008736077953768484,-0.0038837910726296073,0.0029095384392552326,32941
29,2.8588409667248147,-0.38484617418586814,12.209106218868639,100080
30,2.0632058773024338,0.8931278400782837,7.189566362894544,100080
31,0.00581135795871338,0.012443305933112088,0.006001764132103515,23541
32,-4.325034521130945,-2.4050033443016665,26.32235690295056,100080
33,-3.4883011747178037,-0.2859445464025197,15.514156856910358,100080
34,-4.358342131142131,0.218741530236101,22.13661099989625,100080
35,-0.17198743989208193,-1.7263851150833178,4.245253478667772,100080
36,2.7094691623224323,4.234562687609781,28.29856915438715,100080
37,0.133659279420886,-1.3719478271291066,3.620867401687303,100080
38,1.8626341650826521,3.1819140674320856,15.076380611184236,100080
39,-0.3378798812450198,0.8392782563540864,2.749081683919967,100080
40,-0.27825967028789805,0.8017044789579703,2.2969207464857053,100080
41,-1.2802669285355543,3.1661228094446234,13.506388520077612,100080
42,0.03563512571265744,-3.3264216243509,11.559009339017404,100080
43,1.0701142498338336,-2.4420717255423967,8.686219526428934,100080
44,2.574843104278393,-0.05187589824132698,7.5180680812960885,100080
45,0.3482952263479586,3.458722662686563,15.447774110353272,100080
46,-4.925337983264095,-0.16347237534538897,25.4493482243077,100080
47,0.8475014440157356,2.087058877686392,6.91806636281298,100080
48,1.4416365564483602,2.644493299757572,11.092825938304482,100080
49,-1.7777117851618247,-1.6277447070961715,6.659301246223197,100080
50,0.9287226475480963,2.4194350847320925,7.196793123072783,100080
51,-4.072189443715126,-0.13239702966705474,17.250371173108928,100080
52,1.1524883336901885,0.03084278159118843,3.2895587612683284,100080
53,1.4728532557713219,-3.0132083311320312,12.603696187026253,100080
54,1.7079823980696074,0.8665236627693886,4.140065139540525,100080
55,-2.1068707973988117,-0.1466592331356488,6.721561817985252,100080
56,-1.4903781283638913,1.7652112769114168,6.415651360555199,100080
57,-0.6962299142205493,-1.2260297247894778,4.281198102677847,100080
58,2.0657606958014267,-1.4394643800500802,8.903972727830032,100080
59,0.5049566182287332,-0.5953103559867502,3.3252505610288843,100080
60,0.3792414656778972,1.8439211799822721,6.868763667536036,100080
61,0.8715357810529675,-3.1737725782181507,11.007272042835508,100080
62,-0.9132637155181575,0.23472808475415113,2.5287870616563124,100080
63,-2.8802492770382515,1.488345274804897,12.67936111601785,100080
64,-0.8657077737683473,0.8514605079592331,1.6852394122472714,100080
65,3.4762308762837746,0.2929719880279658,15.400614757536351,100080
66,-0.01190033399095669,-0.01133006808308724,0.008591318372955348,53141
67,2.9572480654592206,-3.366668929487169,22.15047293749896,100080
68,2.528602121790583,2.4137469214894702,12.693997837117996,100080
69,0.923310893599877,-4.672336794980894,23.57862434033421,100080
70,1.5766278315073108,1.7023603859534884,5.70670954415336,100080
71,0.9107687757116195,-2.721331523432001,10.405419640032575,100080
72,-2.6097972400824103,4.230394402367649,27.020606147499706,100080
73,0.006428942531459265,-0.0007903230162497089,0.0013357108473015522,13441
74,-5.047545688146195,0.12734178295497675,27.318553557504703,100080
75,0.16053948214986413,0.9354888392771641,2.11065992220216,100080
76,-0.2493530070474342,0.3911311130999931,3.5907193111622306,100080
77,1.9007300080703369,-1.1360046429433914,8.490754671522472,100080
78,-0.0042741717203890845,0.010303382155649117,0.003960268267537037,93041
79,2.0509601593198457,4.456189961210876,27.889224795512405,100080
80,-2.3371674983059916,0.8502768214582235,6.38159002631331,100080
81,2.18698925356305,-3.654078441678897,21.148369249463393,100080
82,0.8081863045212678,-4.938666384447558,25.58235897732664,100080
83,-3.1861478050115624,2.5238038485131846,16.963679143512547,100080
84,-2.5193549961293282,2.3585326439298315,12.370517634189016,100080
85,-0.6812369236691168,-0.7774937127136923,1.4885455225273656,100080
86,-0.0306739886073181,3.0890541376970635,9.928294510769163,100080
87,-2.9983679853527323,-1.8487758839663562,14.794783841339235,100080
88,3.129873860487798,1.9650529731172743,15.767989547604603,100080
89,1.676120325791325,-3.824276236185468,18.41840706442153,100080
90,0.4886104489826825,2.2445028047301574,7.701530483816138,100080
91,0.10725256666664987,-1.59905085952822,2.9027907061233407,100080
92,-0.8304074012326874,-2.3560584127935096,6.327933638980291,100080
93,-0.7392298372201693,0.08511028057354218,0.880679975923425,100080
94,-1.639997134829327,3.6285075233333375,17.879633454257927,100080
95,-3.5833563104968165,-0.87869959988837,15.78904590171755,100080
96,-1.072739015608715,4.818011064036049,25.914706601263926,100080
97,0.7736784221073869,-0.24339034817544947,2.0133385821378056,100080
98,-0.7699141503992847,-2.0260464522653328,6.704568490996435,100080
99,-4.833567324285564,0.8478538682588622,24.18658233649757,100080
100,1.0226798053489508,-0.9600022220421828,3.8356641534647586,100080
1,-1.8887118081449823,1.1965712594659912,8.640374084700134,100080
2,-0.16678869170249425,-0.8444202426648383,1.5432131987098945,100080
3,2.065035627927485,-1.412529838302002,9.033721576437276,100080
4,0.76960181027207,-2.0278377789343702,6.708971810712449,100080
5,-0.456521840497042,1.2187004581954282,5.585950916028329,100080
6,1.0529239114127797,2.5329156355372677,9.425268956264244,100080
7,0.4295286255685978,-2.7625478920597115,11.746442661075344,100080
8,2.6319085388636827,4.973329918322186,33.70100916412059,100080
9,-0.5092192371511727,1.3291707046982002,5.208138603839401,100080
10,3.1284523864401885,2.017633053751112,16.002256691958827,100080
11,-1.0984200971539788,-0.20772817844119035,4.008615830805546,100080
12,-1.3885863778010799,-0.3150160114542528,4.9023243640658425,100080
13,2.2793454989411295,2.3657403308763594,11.244507154103136,100080
14,-0.7337934681287767,-3.418145134988216,13.496371983749352,100080
15,0.5945030617120545,2.896503365514817,11.512581711946961,100080
16,1.55836876889458,-0.9649228012550958,4.140545726117702,100080
17,-1.5655531441821675,-0.5070865938428935,4.411144074463189,100080
18,-1.4533292379748624,2.387647058260173,8.41101981802343,100080
19,0.8132290390030987,1.2066678761635665,4.121410687124747,100080
20,-2.1488858968558167,2.9070833579738404,16.126291955360944,100080
21,-0.09362107789890892,0.7471855991803549,0.9102248956779404,100080
22,2.807217553491494,-0.33769576713244365,11.875547590820183,100080
23,0.6769070638182367,-2.0338106235737845,6.9915764126255615,100080
24,0.6407075789768368,-1.6347043622076611,3.8053841319667487,100080
25,0.05125201608635264,-2.128929326213963,6.144544866317319,100080
26,0.23705414530739247,0.881853584231477,2.320417784241811,100080
27,-1.8128156716407915,-2.4778517275104175,10.707715247247002,100080
28,0.7983449930350733,1.9389295928556927,6.284045575329328,100080
29,3.761307594150193,-1.3175715780432382,18.785770986495024,100080
30,-1.5484206436487542,-2.2448276374418175,8.172949247920624,100080
31,2.5922081084945945,4.007196253847591,23.717602300656655,100080
32,-2.141068778120062,-3.123601128792078,15.962239198089405,100080
33,5.219831263189087,2.6101266950946918,37.12674561971816,100080
34,2.291689905549233,1.1463379389002726,8.818942557631487,100080
35,3.515728985243218,-1.5793305312590833,16.656631688150487,100080
36,-3.700868820142316,7.042453345595042,65.66756046323383,100080
37,-1.8603216618728757,-1.3804596762247388,7.975573238553422,100080
38,1.2754649178322615,0.4340517680454198,5.609097179245951,100080
39,3.588141346107886,0.8157366033510111,15.543478492617444,100080
40,2.458822542676519,1.8711197943306783,11.18170793345395,100080
41,1.2940758592180457,-0.6600736767822588,4.395053563087766,100080
42,3.2024150146680235,0.127241418508434,10.730984517970926,100080
43,-0.36614983934260353,-0.7237650615730921,2.7967268453909373,100080
44,2.7837274247281836,-2.926748381516012,19.85093925351144,100080
45,3.4192725182021664,-2.1177556597730587,18.929055994673146,100080
46,-2.0265299196496542,1.6940882651051314,9.215964537548755,100080
47,-1.37185004652816,0.7378416751545489,3.762492260400763,100080
48,-4.820574408758762,2.0673000292594628,29.388221977353556,100080
49,2.3286854928710037,-1.1831622633086816,8.966717175011606,100080
50,-4.444445972234781,0.007222463200091324,21.694449117569295,100080
51,1.324972487047054,-0.7422252523285713,3.9633958272285037,100080
52,0.16695107456564126,0.4454883313061193,2.9065286956758625,100080
53,-1.3187849808767347,1.0330970872948178,5.658988379243111,100080
54,1.3083693980598168,3.6814284373417054,18.72625055380317,100080
55,-0.05433153682297538,-1.1947721536279965,3.5192609434548014,100080
56,-2.2548237144943495,1.658849012865111,8.523533997232935,100080
57,2.481467327075428,-1.2513849498850849,9.841117185211296,100080
58,-0.3983844415243124,-0.5055009639867434,4.0900671504661315,100080
59,1.5508589646019497,0.7302791804880834,3.158247241200158,100080
60,2.8367606496336637,-1.408764402344226,12.921656847887078,100080
61,0.8392318269697454,0.5897378639656516,2.179708638066937,100080
62,-0.0574721139047088,0.08643953088741677,0.3326636112540997,100080
63,-3.333241350906472,3.977677532566714,27.447120215346768,100080
64,3.563468468028373,3.51223413625156,28.764900883126774,100080
65,3.637794594153785,2.7769808619305723,24.88513996228548,100080
66,3.4077839042262164,0.45721096006367185,14.783866230327988,100080
67,-3.3503091500217215,-0.7194789817250954,12.55517736258566,100080
68,-1.8525542985129093,-3.3587541037112847,16.796017697723848,100080
69,-0.8730047926145535,-0.6822307455075611,1.7856345389962502,100080
70,2.37833344419455,0.16756191966941675,6.446969773879107,100080
71,0.667543129098022,-1.8137887757860258,5.337579197783503,100080
72,2.115232089261924,1.6248976612061319,8.751218856495996,100080
73,-0.6815309488268115,3.1106299877265746,10.779423114480512,100080
74,-2.1479316332209772,0.37038787949489066,8.121514680112945,100080
75,0.9232189758644684,-1.829028832810912,5.856555406849171,100080
76,3.3595659297201927,2.320404849068268,17.547822515695287,100080
77,-1.0754881766279913,-2.4040531572709605,8.495407146094873,100080
78,0.6055363924793158,-0.08207503875253078,1.530610950755284,100080
79,-1.3436022208078922,5.66122946903211,35.396808836467116,100080
80,0.3571066237278452,1.9743856342735844,7.949345589181111,100080
81,-0.7723724686805754,-1.4366005336941627,3.4003123020022343,100080
82,2.8621819041749803,0.4794377449005193,12.116646736908729,100080
83,-0.2708889562359844,-2.855770495524021,11.662837792979197,100080
84,-2.688794212229304,-1.5631672268454249,11.356875511430697,100080
85,-1.386936967081953,0.37192584198808815,5.140129449075179,100080
86,-2.625620437193449,-0.45850284556776805,10.200257904945174,100080
87,0.013495128563857163,-0.0027601109871193377,0.006036428055703702,40341
88,-0.23339796191107676,1.2031514883935708,4.761051111804424,100080
89,-5.619021071614606,-0.41772605221351566,33.74935550377091,100080
90,-0.7216181778557297,-1.525294624200386,3.198081823947018,100080
91,-0.00038583992049127935,-0.0043741759568624635,0.0006139384707282147,14841
92,1.182437054945941,-1.6818033908396766,6.416510666597516,100080
93,2.0174623116978188,2.8913989487934977,16.17417643211939,100080
94,-3.446021868188934,-1.1745034506841519,16.58817756823659,100080
95,-2.251860914417544,1.2360555412529135,9.162737650653575,100080
96,1.528591241968336,2.44333009073898,8.516996144749816,100080
97,-0.9886465889997512,4.615168592961839,24.06929961647413,100080
98,-2.5629905857216504,-2.5166646372134283,14.00715217283726,100080
99,-0.3945779358457049,-0.31964412325376734,4.064328465279001,100080
100,1.658732834709456,-0.009783915538853124,2.858960719050436,100080
1,-0.8961822198620355,-4.0234557439565295,17.280271254160915,100080
2,-0.7379094916555369,-0.5080382285355859,2.5802670985261194,100080
3,0.6508231308586071,2.5945006402925683,8.723177737414385,100080
4,-0.5390067433325555,0.6729563138460897,2.662172584362654,100080
5,4.137738408254119,1.5090073652496006,20.172918085498047,100080
6,-0.6366070878379209,0.9141104831654437,2.33273469159106,100080
7,0.005494507316916416,0.0034078195702590477,0.0013309417916724797,28441
8,1.6210390069242482,2.7982172294231704,12.471310190088852,100080
9,-3.039478756094319,-1.7929414208594945,14.092539546446352,100080
10,4.366757265018033,-2.54120521977073,28.046866506500645,100080
11,5.06428178930898,0.5956603957377927,28.519529828906318,100080
12,0.386701521950908,1.617922638653242,4.7716531190098985,100080
13,2.2294121669090994,-2.6327149332251976,13.926637507364198,100080
14,1.008503691927162,-1.711056266718794,5.368413922042961,100080
15,-1.9664570324994324,3.109460867806809,15.743549353609765,100080
16,0.9418328480869624,-1.6846074035483702,4.496611352636542,100080
17,0.3680583114095468,2.0831891889575687,8.237883086301292,100080
18,-1.4861246985414018,3.104253471718509,12.4886195894259,100080
19,-1.6925959992953403,-5.5368130755286575,33.894807753782565,100080
20,-0.6421438590674582,-0.9751595443473762,2.8444375233591908,100080
21,-2.5923069832426706,-0.34141282217104973,9.672223327397774,100080
22,-0.2632795214106014,-0.34180151831212724,3.5602723568437167,100080
23,-2.1482061984548197,3.1662752682696778,16.07062438711064,100080
24,1.5036508526133894,-1.2642937574908415,6.007508729010398,100080
25,1.1945779167841974,1.1396718669952859,6.614795326765934,100080
26,-2.6412305161029197,-0.26518922569719755,9.854535206952317,100080
27,1.1566501598854797,-0.26758450015955404,4.858269090828474,100080
28,2.256115131720837,-0.0018974899859406438,5.663572833096259,100080
29,-1.9245451248662808,-6.467212802836898,47.494322093685554,100080
30,2.869118274636519,-1.9573136245963618,15.863479773807658,100080
31,-3.3321018103078344,1.8315303399299259,16.194168259743623,100080
32,2.114146182907882,3.0286505399111725,16.043557742244385,100080
33,0.001428395335912859,-0.0034325250150703222,0.00044012179013375174,41441
34,2.7294323946199017,1.477649083415232,11.910802256504995,100080
35,0.2283098720857593,-1.520749647773327,3.7728589325618853,100080
36,-0.3061744973145409,-0.6283970216177086,3.007993122366286,100080
37,1.333335013531306,-0.2867584861375048,4.989881924310847,100080
38,-1.0531298723619782,0.851757591270985,3.3213407391802954,100080
39,0.2628975753958196,-2.0420608680311436,7.659206401160495,100080
40,-1.5042941468573725,0.6821469822110164,3.396334270239583,100080
41,-0.22895849896101358,2.0504117397382573,7.4047312050097265,100080
42,-0.7506103934522976,0.3025760030983817,2.4505318906265563,100080
43,-0.2959501555300103,1.8638867353487223,6.726895875407143,100080
44,-0.10357185640629876,-3.500206732525134,14.28343377466681,100080
45,-1.7079426747047497,1.430365731396626,6.065127304820678,100080
46,-4.953598857176452,0.7146225670843043,25.908928514988034,100080
47,3.6584702474794866,-0.6277211340691657,16.45882973525265,100080
48,-0.3371847281646353,1.2709401348086236,5.458492615755009,100080
49,0.9139969746968809,1.6892523749945139,4.299496571020071,100080
50,0.45077111833654143,-3.145979123482532,12.110588394135323,100080
51,-3.573663109995138,1.1000460395090226,17.667214555867638,100080
52,1.5062705564858527,-2.9974449339272304,12.53253367736415,100080
53,0.41804832330186004,-1.3142163117008117,5.515814899778272,100080
54,2.6012512788212634,-5.286393411376396,37.500785659729296,100080
55,-0.42272506163969276,1.5053718102754219,4.692653448932844,100080
56,1.5609628010360854,-1.6421633093946948,5.2342700517850185,100080
57,-2.7192363353501556,-0.07466989750570008,9.37239168364308,100080
58,-2.2069174103210685,-2.872082738858999,15.909020775404075,100080
59,2.605813331055064,3.0283075192085835,17.78605179487723,100080
60,-0.054971132430736036,1.8172954087291122,4.532766819840036,100080
61,0.6139876176148864,0.10234499754301613,1.5838532401139862,100080
62,-0.40771494218931603,-2.207436578700429,7.97879897741595,100080
63,-3.8973314552713885,-0.4500765779736861,17.62327807418516,100080
64,2.067419135685922,1.0444090055904136,8.569825991666931,100080
65,0.019580598714533846,2.0145433189789865,6.064053559266426,100080
66,0.3540667435846504,1.2219004060127001,5.539276565277332,100080
67,-1.5352857155403363,-3.113275636812935,12.399136434626648,100080
68,3.232473866802512,2.1083273311652317,16.585661795898407,100080
69,-1.8089541165309049,1.79156187685333,8.486052105536777,100080
70,-1.2361219961203604,0.6016768593971812,4.836868918347204,100080
71,-1.4887232250022575,1.4170780632270183,5.448887764860344,100080
72,2.1365439283553025,-0.8613485389523775,6.898598723853449,100080
73,-1.8073171045292729,-1.8145651931253826,8.730624158003753,100080
74,1.0623655570765171,3.0484807760343533,12.520688099785323,100080
75,1.6784654195329374,-1.6306478821177652,5.6890468350860015,100080
76,-2.0789772763712717,0.006855517713981948,6.137354905802984,100080
77,1.0021383610473615,1.7156530686910856,5.349482821792321,100080
78,0.027115061639905208,1.6996418393171833,3.203015208147844,100080
79,-2.3611248693430937,3.2611020721479895,16.36890432374978,100080
80,1.6487277568273682,2.011030993232003,8.831141027802216,100080
81,-3.7577209825794964,-0.6040199881563267,16.779729349223743,100080
82,2.810503005278658,0.7383674188235103,10.55560092888931,100080
83,2.7868888236991483,0.07194438620442356,9.922066186260409,100080
84,-3.635199757541134,-2.6059357666942993,23.014209206298727,100080
85,-0.2071926668757812,1.5167726872015994,3.6061292473859634,100080
86,0.4378325676108449,-2.1110776384846752,8.247513982983715,100080
87,0.8915435671634705,-0.21114727535320227,2.1743948702008042,100080
88,3.270194575064374,1.0599718852848514,13.419666007204949,100080
89,-0.7338123627288451,-1.9428642986936846,6.346295104184772,100080
90,3.131869950317465,3.147991706964859,19.940510777436888,100080
91,-1.5831085365050832,1.4019209877797036,5.46531539827077,100080
92,-2.158664661966737,-3.6664668376137493,21.28859548962828,100080
93,0.5053025882602266,-5.478356979727143,32.367482753851476,100080
94,2.4484264033814687,-3.0028001955570813,16.061071517370387,100080
95,-4.426844795942945,3.372071723265579,33.72808486432551,100080
96,4.755526248584825,0.9619541309918476,24.30638714545355,100080
97,3.3598230189947804,1.7015504886814887,15.174902349260972,100080
98,0.5677778636795006,0.7239111618702178,2.2701102348002276,100080
99,2.90797224125856,-0.8124309248233303,10.782584193842304,100080
100,0.3759108484210729,1.7268309703569413,5.561853643324359,100080
1,-0.7892398486433199,-1.9182225486162578,6.10677903912454,100080
2,-0.27763930686362487,3.6900705248258228,17.02643541229775,100080
3,-0.6466943907632258,-1.2453286033124558,4.547780680300687,100080
4,2.3727153055904675,1.139996207684831,8.843235393994805,100080
5,-0.012906279538936659,-0.0018443943381508,0.005407995087946649,77041
6,2.747735422807525,1.0736244315016699,12.166201796758934,100080
7,-0.8256723235905841,1.4202483373887396,3.5607380819427936,100080
8,-1.9113415203486863,-0.7351180954527688,6.087882580095258,100080
9,-1.1244790986887352,-1.6571036133573542,5.938532811554701,100080
10,0.47051037021593534,-0.5971778707903769,3.45070347076439,100080
11,-2.998194812188876,-2.9030275033908004,20.121013179216636,100080
12,0.1386189978438104,1.2170389362287417,4.027830202337158,100080
13,2.734926901022508,-1.7183725052536054,12.706766495699087,100080
14,-3.029368686753763,-1.717624645351523,13.295912766399066,100080
15,-1.7269731497869678,-0.3268349920773802,5.38602854878615,100080
16,2.3207129244377382,-2.59555244110448,13.275381531244113,100080
17,-0.32415555923476164,3.591785071309379,16.8316828257689,100080
18,-2.7187658358452484,-0.3021179262640304,11.005015064188152,100080
19,2.858690892716531,-2.8447610246574064,20.09924536325396,100080
20,-2.551477056290738,0.8660007991536129,8.019423942299923,100080
21,3.9027350776320917,-3.8206598192982817,30.94509978096468,100080
22,-1.7876471596693315,-0.6993806103888522,4.8842901709535695,100080
23,-0.05423654042381529,-0.7946169962411397,0.72461415566258,100080
24,-0.0050412481980145595,-0.009593083682168376,0.003738185754773138,80741
25,-4.251529101323674,-1.4012222791332605,22.423074895894995,100080
26,1.6696717607375058,-0.9419209110541613,4.380537561648842,100080
27,-4.092452390391147,1.6887471157838634,20.085517032107205,100080
28,-0.3577078220207596,-2.0777541842214835,8.209615207431419,100080
29,-2.9386338834020287,-4.587508301236096,32.24227796961088,100080
30,-0.776513564102713,0.7609604337023036,1.2456386094588816,100080
31,-1.109174241330199,1.072339315656537,5.674432123413526,100080
32,-0.7458907326756519,-0.46861178590775776,2.7231863837385584,100080
33,-1.294562797437307,1.5809235687235308,5.9230641213768775,100080
34,-2.164001121526695,-0.7788109727016249,6.582245616892656,100080
35,0.0614510809366269,-0.48782062863454395,2.1273809187884707,100080
36,-1.969842460066384,-2.806887126534645,15.729512407870764,100080
37,-0.4821590139939851,2.640483939789343,10.316196506225353,100080
38,-0.58172651894986,-2.413079599391554,7.309658060902116,100080
39,1.5121804403877026,-0.24959221577035187,3.9572926862641578,100080
