iter,x1,x2
-1,-9.788510747157737,-2.309800005815239
0,-2.270337640866522,4.660504860811736
1,-1.2156008493721477,5.216052797336175
2,-0.9057844973697549,5.040848043595397
3,-0.500210251776207,4.630603173251922
4,-0.13647797208921886,4.146455651486051
5,0.1430147390565381,3.8017580448513324
6,0.411355518785976,3.545665555691799
7,0.6159475139154837,3.3856215615039953
8,0.7381380019450401,3.28039901064593
9,0.8232794447121954,3.187790706910244
10,0.8742945057435291,3.123500005556938
11,0.910075136852076,3.083893932498934
12,0.940464070879261,3.0569031814912138
13,0.9604106908093959,3.0407730166365696
14,0.9731798266568297,3.028714822352144
15,0.9816616881224745,3.018892887259506
16,0.9868200255702314,3.012675136083019
17,0.9908591495246348,3.0085729772322125
18,0.9939926063383461,3.0059195155955067
19,0.9959456408108703,3.0042473366347577
20,0.9972571867370622,3.002903514279992
21,0.9980865962657897,3.0019142305169546
22,0.9986352902316477,3.001295846407285
23,0.9990787939241483,3.0008788217890805
24,0.9993890735809131,3.0006187007749787
25,0.9995860732215626,3.000437177113879
26,0.9997179286239914,3.0002922336036972
27,0.9998001213731234,3.000195132694338
28,0.9998603729091448,3.0001321937709897
29,0.999907218288727,3.000090704332599
30,0.9999376627876156,3.0000644544617088
31,0.9999577625200716,3.000044476342478
32,0.9999707807341508,3.000029501779483
33,0.999979264280531,3.0000199112020196
34,0.9999858601364021,3.0000135103301
35,0.999990603704479,3.0000094243259228
36,0.9999936416823205,3.000006653552643
37,0.9999956718003389,3.000004490744147
38,0.9999969594604989,3.0000029966709345
39,0.9999978708627962,3.00000203020475
40,0.9999985738477586,3.000001389041493
41,0.9999990435727915,3.0000009801773007
42,0.999999351584781,3.000000679537119
43,0.999999553427641,3.0000004532614426
44,0.9999996845361068,3.0000003053441113
45,0.999999783594667,3.000000207256854
46,0.9999998557618638,3.0000001437828385
47,0.9999999025144368,3.000000101312382
48,0.999999933669271,3.000000068814235
49,0.999999953669716,3.0000000459594367
50,0.9999999675417188,3.000000031123831
51,0.9999999781315326,3.0000000212619593
52,0.9999999853413539,3.0000000149265973
53,0.999999990061144,3.00000001037331
54,0.9999999931732296,3.0000000069510713
55,0.9999999951959886,3.0000000046779327
56,0.9999999966922009,3.0000000031756953
57,0.9999999977886839,3.000000002195235
58,0.9999999985068005,3.0000000015434987
