iter,x1,x2
-1,0.7031316244669341,-2.98835993212057
0,0.7387552938167345,-2.269756019268052
1,0.7701041604035013,-1.63738482457437
2,0.79769131586896,-1.0808981447123651
3,0.8219680506387348,-0.5911898524247363
4,0.8433319931100164,-0.16024724141380148
5,0.8621323605417386,0.21898223609896644
6,0.8786763756999805,0.5527044020698565
7,0.8932351477847882,0.8463799318331235
8,0.9060469862576057,1.104814266921211
9,0.9173211902153378,1.3322366998237396
10,0.9272425921558423,1.5323683486753605
11,0.9359734928757832,1.7084841509338209
12,0.9436566895626812,1.863466057810906
13,0.9504178712207952,1.9998501456947397
14,0.9563676562777323,2.1198681902850423
15,0.9616034754822939,2.225484075807325
16,0.966211020814143,2.318426029686268
17,0.9702656875128396,2.400214920162267
18,0.9738338075230605,2.4721891346719413
19,0.9769737318969812,2.5355264591070035
20,0.979736871203432,2.591263298146412
21,0.9821684483319586,2.6403117054373415
22,0.984308232036058,2.683474307639139
23,0.9861912155644308,2.7214574173982626
24,0.9878482607631052,2.7548825375488892
25,0.9893064635646948,2.78429663998687
26,0.9905896812791318,2.8101810504677784
27,0.9917189134131223,2.8329593309616037
28,0.9927126379533792,2.8530042178279174
29,0.9935871212540677,2.870643713410303
30,0.9943566666821383,2.886166469145416
31,0.9950338667240406,2.8998264939905773
32,0.995629799327151,2.911847318466537
33,0.9961542234521776,2.9224256411407183
34,0.9966157167930562,2.931734564844221
35,0.9970218286456541,2.939926419475205
36,0.9973792092106167,2.947135249760374
37,0.9976937024515586,2.9534790216427678
38,0.9979704538515481,2.959061542978588
39,0.9982139994166607,2.9639741582217676
40,0.9984283173097188,2.968297261355448
41,0.9986169182335104,2.9721015911195026
42,0.9987828863620781,2.97544940182401
43,0.9989289400152586,2.9783954738454534
44,0.999057466518934,2.9809880177637065
45,0.9991705705468985,2.983269455819645
46,0.9992701010762584,2.985277122095239
47,0.9993576889526007,2.987043867591818
48,0.999434765863604,2.988598603945984
49,0.9995025929029847,2.9899667724349257
50,0.9995622814348243,2.9911707601013635
51,0.9996148068431232,2.9922302696363783
52,0.9996610300250983,2.993162637358262
53,0.999701706202626,2.993983121121475
54,0.9997375012658741,2.9947051468029446
55,0.9997690006230484,2.9953405296341473
56,0.9997967201165208,2.9958996664713715
57,0.9998211137047336,2.9963917065353223
58,0.999842579944684,2.9968247018807332
59,0.999861470160239,2.9972057378405825
60,0.9998780937422228,2.997541049327598
61,0.9998927224944414,2.997836123432619
62,0.9999055957257283,2.9980957886985458
63,0.9999169242395437,2.998324294073674
64,0.9999268931753729,2.9985253789264745
65,0.999935665995053,2.9987023334699394
66,0.9999433859552791,2.99885805356325
67,0.9999501796040511,2.998995087176723
68,0.9999561580520515,2.999115676725506
69,0.9999614190574612,2.99922179555025
70,0.9999660487456213,2.999315180112208
71,0.9999701228741857,2.999397358523385
72,0.999973708109966,2.9994696755222536
73,0.99997686313703,2.999533314464849
74,0.999979639517313,2.9995893167685024
75,0.9999820827505183,2.9996385987802947
76,0.999984232820634,2.9996819669302472
77,0.999986124882315,2.9997201309017747
78,0.9999877898965748,2.999753715196341
79,0.9999892551010918,2.999783269381638
80,0.9999905444890678,2.999809277057993
81,0.9999916791504734,2.9998321638129273
82,0.9999926776524992,2.9998523041570424
83,0.9999935563342721,2.9998700276596635
84,0.9999943295699938,2.999885624345178
85,0.999995010017929,2.99989934942787
86,0.9999956088125517,2.999911427500145
87,0.9999961357522067,2.999922056203313
88,0.9999965994572507,2.999931409463473
89,0.9999970075160203,2.9999396403336527
90,0.9999973666121633,2.999946883495785
91,0.9999976826170014,2.999953257478201
92,0.9999979607014631,2.999958866582498
93,0.9999982054173078,2.999963802593007
94,0.9999984207660707,2.999968146283148
95,0.9999986102741579,2.9999719687294863
96,0.9999987770412727,2.9999753324822263
97,0.9999989237963322,2.999978292584604
98,0.9999990529387595,2.999980897476286
99,0.9999991665849587,2.9999831897802487
100,0.9999992665932049,2.9999852070080393
101,0.9999993546020276,2.9999869821672216
102,0.9999994320493671,2.999988544307623
103,0.9999995002023808,2.9999899189916763
104,0.9999995601781001,2.999991128712775
105,0.9999996129567325,2.9999921932673304
106,0.9999996594016743,2.9999931300755316
107,0.9999997002732534,2.999993954466715
108,0.9999997362402692,2.9999946799309267
109,0.9999997678912663,2.999995318339407
110,0.9999997957438802,2.999995880139074
111,0.9999998202544825,2.9999963745225333
112,0.9999998418236085,2.9999968095801357
113,0.9999998608045835,2.999997192430706
114,0.9999998775077731,2.9999975293392587
115,0.9999998922068415,2.999997825818572
116,0.9999999051419509,2.9999980867204217
117,0.9999999165248016,2.999998316314083
118,0.9999999265417715,2.9999985183564535
119,0.9999999353566696,2.999998696153766
120,0.9999999431137483,2.999998852615424
121,0.9999999499400294,2.9999989903016404
122,0.9999999559471935,2.99999911146548
123,0.9999999612335307,2.999999218089631
124,0.9999999658855074,2.999999311918883
125,0.9999999699792245,2.999999394488642
126,0.9999999735816811,2.9999994671500403
127,0.9999999767518623,2.9999995310920546
128,0.999999979541639,2.9999995873610126
129,0.9999999819966425,2.9999996368776953
130,0.9999999841570236,2.999999680452393
131,0.999999986058181,2.999999718798109
132,0.9999999877311903,2.999999752542346
133,0.9999999892034476,2.999999782237267
134,0.9999999904990208,2.9999998083688073
135,0.9999999916391321,2.9999998313645575
136,0.9999999926424363,2.9999998516008124
137,0.9999999935253441,2.9999998694087164
138,0.999999994302295,2.999999885079678
139,0.9999999949860127,2.999999898870123
140,0.9999999955876878,2.999999911005712
141,0.9999999961171653,2.9999999216850277
142,0.999999996583103,2.999999931082827
143,0.9999999969931285,2.9999999393528904
144,0.9999999973539531,2.999999946630544
145,0.999999997671477,2.9999999530348807
146,0.9999999979508982,2.9999999586706965
147,0.9999999981967879,2.9999999636302155
148,0.9999999984131733,2.99999996799459
149,0.9999999986035926,2.9999999718352397
150,0.9999999987711615,2.9999999752150113
151,0.9999999989186213,2.999999978189211
152,0.9999999990483868,2.9999999808065057
153,0.9999999991625804,2.999999983109725
154,0.9999999992630697,2.9999999851365593
155,0.9999999993515013,2.9999999869201726
156,0.9999999994293212,2.999999988489752
157,0.9999999994978023,2.9999999898709824
158,0.9999999995580656,2.9999999910864648
159,0.9999999996110978,2.999999992156089
160,0.999999999657766,2.9999999930973584
