iter,x1,x2
56,14923.767225943226,14897.39055990108
57,-17319.961411752087,-17317.727848302045
58,20102.218764029163,20104.452327479205
59,-23328.109605111462,-23325.87604166142
60,27025.894301138538,27028.12786458858
61,-31338.973862923955,-31222.299381505163
62,36410.04957457604,36297.84222005734
63,-42325.30198792396,-42437.50934244266
64,49227.43238707604,49115.22503255734
65,-56973.73948792396,-57085.94684244266
66,65706.92457457603,65594.71722005733
67,-75284.28636292397,-75396.49371744267
68,86764.05348082603,87567.37347005733
69,-101834.57933167397,-101031.25934244267
70,119723.03785582603,118695.30315755733
71,-140286.72776917397,-141314.46246744267
72,160006.24098082603,158978.50628255733
73,-184232.04026917397,-185259.77496744267
74,211275.77223082603,210248.03753255733
75,-242825.79026917391,-243853.52496744262
76,269869.5222308261,290814.4437825574
77,-316067.9777691739,-324419.9312174426
78,357760.1472308261,378705.0687825574
79,-403958.6027691739,-383013.6812174426
80,445650.7722308261,466595.6937825574
81,-521146.1027691738,-500201.1812174425
82,533541.3972308262,554486.3187825575
83,-696927.3527691738,-675982.4312174425
84,826510.1472308262,847455.0687825575
85,-1282864.8527691737,-910357.4312174425
86,1060885.1472308263,1902142.5687825575
87,-1751614.8527691737,-910357.4312174425
88,1060885.1472308263,2370892.5687825577
89,-2689114.852769173,-910357.4312174423
90,1529635.1472308268,2839642.5687825573
91,-3157864.852769173,-1847857.4312174427
92,2467135.147230827,3777142.5687825573
93,-3157864.852769173,-1847857.4312174427
94,2467135.147230827,3777142.5687825573
95,-3157864.852769173,-1847857.4312174427
96,2467135.147230827,3777142.5687825573
97,-3157864.852769173,-1847857.4312174427
98,2467135.147230827,3777142.5687825573
99,-3157864.852769173,-1847857.4312174427
100,2467135.147230827,3777142.5687825573
101,-3157864.852769173,-1847857.4312174427
102,2467135.147230827,3777142.5687825573
103,-3157864.852769173,-1847857.4312174427
104,2467135.147230827,3777142.5687825573
105,-3157864.852769173,-1847857.4312174427
106,2467135.147230827,3777142.5687825573
107,-3157864.852769173,-1847857.4312174427
108,2467135.147230827,3777142.5687825573
109,-3157864.852769173,-1847857.4312174427
110,2467135.147230827,3777142.5687825573
111,-3157864.852769173,-1847857.4312174427
112,2467135.147230827,3777142.5687825573
113,-3157864.852769173,-1847857.4312174427
114,2467135.147230827,3777142.5687825573
115,-3157864.852769173,-1847857.4312174427
116,2467135.147230827,3777142.5687825573
117,-3157864.852769173,-1847857.4312174427
118,2467135.147230827,3777142.5687825573
119,-3157864.852769173,-1847857.4312174427
120,2467135.147230827,3777142.5687825573
121,-3157864.852769173,-1847857.4312174427
122,2467135.147230827,3777142.5687825573
123,-3157864.852769173,-1847857.4312174427
124,2467135.147230827,3777142.5687825573
125,-3157864.852769173,-1847857.4312174427
126,2467135.147230827,3777142.5687825573
127,-3157864.852769173,-1847857.4312174427
128,2467135.147230827,3777142.5687825573
129,-3157864.852769173,-1847857.4312174427
130,2467135.147230827,3777142.5687825573
131,-3157864.852769173,-1847857.4312174427
132,2467135.147230827,3777142.5687825573
133,-3157864.852769173,-1847857.4312174427
134,2467135.147230827,3777142.5687825573
135,-3157864.852769173,-1847857.4312174427
136,2467135.147230827,3777142.5687825573
137,-3157864.852769173,-1847857.4312174427
138,2467135.147230827,3777142.5687825573
139,-3157864.852769173,-1847857.4312174427
140,2467135.147230827,3777142.5687825573
141,-3157864.852769173,-1847857.4312174427
142,2467135.147230827,3777142.5687825573
143,-3157864.852769173,-1847857.4312174427
144,2467135.147230827,3777142.5687825573
145,-3157864.852769173,-1847857.4312174427
146,2467135.147230827,3777142.5687825573
147,-3157864.852769173,-1847857.4312174427
148,2467135.147230827,3777142.5687825573
149,-3157864.852769173,-1847857.4312174427
150,2467135.147230827,3777142.5687825573
151,-3157864.852769173,-1847857.4312174427
152,2467135.147230827,3777142.5687825573
153,-3157864.852769173,-1847857.4312174427
154,2467135.147230827,3777142.5687825573
155,-3157864.852769173,-1847857.4312174427
156,2467135.147230827,3777142.5687825573
157,-3157864.852769173,-1847857.4312174427
158,2467135.147230827,3777142.5687825573
159,-3157864.852769173,-1847857.4312174427
160,2467135.147230827,3777142.5687825573
161,-3157864.852769173,-1847857.4312174427
162,2467135.147230827,3777142.5687825573
163,-3157864.852769173,-1847857.4312174427
164,2467135.147230827,3777142.5687825573
165,-3157864.852769173,-1847857.4312174427
166,2467135.147230827,3777142.5687825573
167,-3157864.852769173,-1847857.4312174427
168,2467135.147230827,3777142.5687825573
169,-3157864.852769173,-1847857.4312174427
170,2467135.147230827,3777142.5687825573
171,-3157864.852769173,-1847857.4312174427
172,2467135.147230827,3777142.5687825573
173,-3157864.852769173,-1847857.4312174427
174,2467135.147230827,3777142.5687825573
175,-3157864.852769173,-1847857.4312174427
176,2467135.147230827,3777142.5687825573
177,-3157864.852769173,-1847857.4312174427
178,2467135.147230827,3777142.5687825573
179,-3157864.852769173,-1847857.4312174427
180,2467135.147230827,3777142.5687825573
181,-3157864.852769173,-1847857.4312174427
182,2467135.147230827,3777142.5687825573
183,-3157864.852769173,-1847857.4312174427
184,2467135.147230827,3777142.5687825573
185,-3157864.852769173,-1847857.4312174427
186,2467135.147230827,3777142.5687825573
187,-3157864.852769173,-1847857.4312174427
188,2467135.147230827,3777142.5687825573
189,-3157864.852769173,-1847857.4312174427
190,2467135.147230827,3777142.5687825573
191,-3157864.852769173,-1847857.4312174427
192,2467135.147230827,3777142.5687825573
193,-3157864.852769173,-1847857.4312174427
194,2467135.147230827,3777142.5687825573
195,-3157864.852769173,-1847857.4312174427
196,2467135.147230827,3777142.5687825573
197,-3157864.852769173,-1847857.4312174427
198,2467135.147230827,3777142.5687825573
199,-3157864.852769173,-1847857.4312174427
200,2467135.147230827,3777142.5687825573
201,-3157864.852769173,-1847857.4312174427
202,2467135.147230827,3777142.5687825573
203,-3157864.852769173,-1847857.4312174427
204,2467135.147230827,3777142.5687825573
205,-3157864.852769173,-1847857.4312174427
206,2467135.147230827,3777142.5687825573
207,-3157864.852769173,-1847857.4312174427
208,2467135.147230827,3777142.5687825573
209,-3157864.852769173,-1847857.4312174427
210,2467135.147230827,3777142.5687825573
211,-3157864.852769173,-1847857.4312174427
212,2467135.147230827,3777142.5687825573
213,-3157864.852769173,-1847857.4312174427
214,2467135.147230827,3777142.5687825573
215,-3157864.852769173,-1847857.4312174427
216,2467135.147230827,3777142.5687825573
217,-3157864.852769173,-1847857.4312174427
218,2467135.147230827,3777142.5687825573
219,-3157864.852769173,-1847857.4312174427
220,2467135.147230827,3777142.5687825573
221,-3157864.852769173,-1847857.4312174427
222,2467135.147230827,3777142.5687825573
223,-3157864.852769173,-1847857.4312174427
224,2467135.147230827,3777142.5687825573
225,-3157864.852769173,-1847857.4312174427
226,2467135.147230827,3777142.5687825573
227,-3157864.852769173,-1847857.4312174427
228,2467135.147230827,3777142.5687825573
229,-3157864.852769173,-1847857.4312174427
230,2467135.147230827,3777142.5687825573
231,-3157864.852769173,-1847857.4312174427
232,2467135.147230827,3777142.5687825573
233,-3157864.852769173,-1847857.4312174427
234,2467135.147230827,3777142.5687825573
235,-3157864.852769173,-1847857.4312174427
236,2467135.147230827,3777142.5687825573
237,-3157864.852769173,-1847857.4312174427
238,2467135.147230827,3777142.5687825573
239,-3157864.852769173,-1847857.4312174427
240,2467135.147230827,3777142.5687825573
241,-3157864.852769173,-1847857.4312174427
242,2467135.147230827,3777142.5687825573
243,-3157864.852769173,-1847857.4312174427
244,2467135.147230827,3777142.5687825573
245,-3157864.852769173,-1847857.4312174427
246,2467135.147230827,3777142.5687825573
247,-3157864.852769173,-1847857.4312174427
248,2467135.147230827,3777142.5687825573
249,-3157864.852769173,-1847857.4312174427
250,2467135.147230827,3777142.5687825573
251,-3157864.852769173,-1847857.4312174427
252,2467135.147230827,3777142.5687825573
253,-3157864.852769173,-1847857.4312174427
254,2467135.147230827,3777142.5687825573
255,-3157864.852769173,-1847857.4312174427
256,2467135.147230827,3777142.5687825573
257,-3157864.852769173,-1847857.4312174427
258,2467135.147230827,3777142.5687825573
259,-3157864.852769173,-1847857.4312174427
260,2467135.147230827,3777142.5687825573
261,-3157864.852769173,-1847857.4312174427
262,2467135.147230827,3777142.5687825573
263,-3157864.852769173,-1847857.4312174427
264,2467135.147230827,3777142.5687825573
265,-3157864.852769173,-1847857.4312174427
266,2467135.147230827,3777142.5687825573
267,-3157864.852769173,-1847857.4312174427
268,2467135.147230827,3777142.5687825573
269,-3157864.852769173,-1847857.4312174427
270,2467135.147230827,3777142.5687825573
271,-3157864.852769173,-1847857.4312174427
272,2467135.147230827,3777142.5687825573
273,-3157864.852769173,-1847857.4312174427
274,2467135.147230827,3777142.5687825573
275,-3157864.852769173,-1847857.4312174427
276,2467135.147230827,3777142.5687825573
277,-3157864.852769173,-1847857.4312174427
278,2467135.147230827,3777142.5687825573
279,-3157864.852769173,-1847857.4312174427
280,2467135.147230827,3777142.5687825573
281,-3157864.852769173,-1847857.4312174427
282,2467135.147230827,3777142.5687825573
283,-3157864.852769173,-1847857.4312174427
284,2467135.147230827,3777142.5687825573
285,-3157864.852769173,-1847857.4312174427
286,2467135.147230827,3777142.5687825573
287,-3157864.852769173,-1847857.4312174427
288,2467135.147230827,3777142.5687825573
289,-3157864.852769173,-1847857.4312174427
290,2467135.147230827,3777142.5687825573
291,-3157864.852769173,-1847857.4312174427
292,2467135.147230827,3777142.5687825573
293,-3157864.852769173,-1847857.4312174427
294,2467135.147230827,3777142.5687825573
295,-3157864.852769173,-1847857.4312174427
296,2467135.147230827,3777142.5687825573
297,-3157864.852769173,-1847857.4312174427
298,2467135.147230827,3777142.5687825573
299,-3157864.852769173,-1847857.4312174427
300,2467135.147230827,3777142.5687825573
301,-3157864.852769173,-1847857.4312174427
302,2467135.147230827,3777142.5687825573
303,-3157864.852769173,-1847857.4312174427
304,2467135.147230827,3777142.5687825573
305,-3157864.852769173,-1847857.4312174427
306,2467135.147230827,3777142.5687825573
307,-3157864.852769173,-1847857.4312174427
308,2467135.147230827,3777142.5687825573
309,-3157864.852769173,-1847857.4312174427
310,2467135.147230827,3777142.5687825573
311,-3157864.852769173,-1847857.4312174427
312,2467135.147230827,3777142.5687825573
313,-3157864.852769173,-1847857.4312174427
314,2467135.147230827,3777142.5687825573
315,-3157864.852769173,-1847857.4312174427
316,2467135.147230827,3777142.5687825573
317,-3157864.852769173,-1847857.4312174427
318,2467135.147230827,3777142.5687825573
319,-3157864.852769173,-1847857.4312174427
320,2467135.147230827,3777142.5687825573
321,-3157864.852769173,-1847857.4312174427
322,2467135.147230827,3777142.5687825573
323,-3157864.852769173,-1847857.4312174427
324,2467135.147230827,3777142.5687825573
325,-3157864.852769173,-1847857.4312174427
326,2467135.147230827,3777142.5687825573
327,-3157864.852769173,-1847857.4312174427
328,2467135.147230827,3777142.5687825573
329,-3157864.852769173,-1847857.4312174427
330,2467135.147230827,3777142.5687825573
331,-3157864.852769173,-1847857.4312174427
332,2467135.147230827,3777142.5687825573
333,-3157864.852769173,-1847857.4312174427
334,2467135.147230827,3777142.5687825573
335,-3157864.852769173,-1847857.4312174427
336,2467135.147230827,3777142.5687825573
337,-3157864.852769173,-1847857.4312174427
338,2467135.147230827,3777142.5687825573
339,-3157864.852769173,-1847857.4312174427
340,2467135.147230827,3777142.5687825573
341,-3157864.852769173,-1847857.4312174427
342,2467135.147230827,3777142.5687825573
343,-3157864.852769173,-1847857.4312174427
344,2467135.147230827,3777142.5687825573
345,-3157864.852769173,-1847857.4312174427
346,2467135.147230827,3777142.5687825573
347,-3157864.852769173,-1847857.4312174427
348,2467135.147230827,3777142.5687825573
349,-3157864.852769173,-1847857.4312174427
350,2467135.147230827,3777142.5687825573
351,-3157864.852769173,-1847857.4312174427
352,2467135.147230827,3777142.5687825573
353,-3157864.852769173,-1847857.4312174427
354,2467135.147230827,3777142.5687825573
355,-3157864.852769173,-1847857.4312174427
356,2467135.147230827,3777142.5687825573
357,-3157864.852769173,-1847857.4312174427
358,2467135.147230827,3777142.5687825573
359,-3157864.852769173,-1847857.4312174427
360,2467135.147230827,3777142.5687825573
361,-3157864.852769173,-1847857.4312174427
362,2467135.147230827,3777142.5687825573
363,-3157864.852769173,-1847857.4312174427
364,2467135.147230827,3777142.5687825573
365,-3157864.852769173,-1847857.4312174427
366,2467135.147230827,3777142.5687825573
367,-3157864.852769173,-1847857.4312174427
368,2467135.147230827,3777142.5687825573
369,-3157864.852769173,-1847857.4312174427
370,2467135.147230827,3777142.5687825573
371,-3157864.852769173,-1847857.4312174427
372,2467135.147230827,3777142.5687825573
373,-3157864.852769173,-1847857.4312174427
374,2467135.147230827,3777142.5687825573
375,-3157864.852769173,-1847857.4312174427
376,2467135.147230827,3777142.5687825573
377,-3157864.852769173,-1847857.4312174427
378,2467135.147230827,3777142.5687825573
379,-3157864.852769173,-1847857.4312174427
380,2467135.147230827,3777142.5687825573
381,-3157864.852769173,-1847857.4312174427
382,2467135.147230827,3777142.5687825573
383,-3157864.852769173,-1847857.4312174427
384,2467135.147230827,3777142.5687825573
385,-3157864.852769173,-1847857.4312174427
386,2467135.147230827,3777142.5687825573
387,-3157864.852769173,-1847857.4312174427
388,2467135.147230827,3777142.5687825573
389,-3157864.852769173,-1847857.4312174427
390,2467135.147230827,3777142.5687825573
391,-3157864.852769173,-1847857.4312174427
392,2467135.147230827,3777142.5687825573
393,-3157864.852769173,-1847857.4312174427
394,2467135.147230827,3777142.5687825573
395,-3157864.852769173,-1847857.4312174427
396,2467135.147230827,3777142.5687825573
397,-3157864.852769173,-1847857.4312174427
398,2467135.147230827,3777142.5687825573
399,-3157864.852769173,-1847857.4312174427
400,2467135.147230827,3777142.5687825573
401,-3157864.852769173,-1847857.4312174427
402,2467135.147230827,3777142.5687825573
403,-3157864.852769173,-1847857.4312174427
404,2467135.147230827,3777142.5687825573
405,-3157864.852769173,-1847857.4312174427
406,2467135.147230827,3777142.5687825573
407,-3157864.852769173,-1847857.4312174427
408,2467135.147230827,3777142.5687825573
409,-3157864.852769173,-1847857.4312174427
410,2467135.147230827,3777142.5687825573
411,-3157864.852769173,-1847857.4312174427
412,2467135.147230827,3777142.5687825573
413,-3157864.852769173,-1847857.4312174427
414,2467135.147230827,3777142.5687825573
415,-3157864.852769173,-1847857.4312174427
416,2467135.147230827,3777142.5687825573
417,-3157864.852769173,-1847857.4312174427
418,2467135.147230827,3777142.5687825573
419,-3157864.852769173,-1847857.4312174427
420,2467135.147230827,3777142.5687825573
421,-3157864.852769173,-1847857.4312174427
422,2467135.147230827,3777142.5687825573
423,-3157864.852769173,-1847857.4312174427
424,2467135.147230827,3777142.5687825573
425,-3157864.852769173,-1847857.4312174427
426,2467135.147230827,3777142.5687825573
427,-3157864.852769173,-1847857.4312174427
428,2467135.147230827,3777142.5687825573
429,-3157864.852769173,-1847857.4312174427
430,2467135.147230827,3777142.5687825573
431,-3157864.852769173,-1847857.4312174427
432,2467135.147230827,3777142.5687825573
433,-3157864.852769173,-1847857.4312174427
434,2467135.147230827,3777142.5687825573
435,-3157864.852769173,-1847857.4312174427
436,2467135.147230827,3777142.5687825573
437,-3157864.852769173,-1847857.4312174427
438,2467135.147230827,3777142.5687825573
439,-3157864.852769173,-1847857.4312174427
440,2467135.147230827,3777142.5687825573
441,-3157864.852769173,-1847857.4312174427
442,2467135.147230827,3777142.5687825573
443,-3157864.852769173,-1847857.4312174427
444,2467135.147230827,3777142.5687825573
445,-3157864.852769173,-1847857.4312174427
446,2467135.147230827,3777142.5687825573
447,-3157864.852769173,-1847857.4312174427
448,2467135.147230827,3777142.5687825573
449,-3157864.852769173,-1847857.4312174427
450,2467135.147230827,3777142.5687825573
451,-3157864.852769173,-1847857.4312174427
452,2467135.147230827,3777142.5687825573
453,-3157864.852769173,-1847857.4312174427
454,2467135.147230827,3777142.5687825573
455,-3157864.852769173,-1847857.4312174427
456,2467135.147230827,3777142.5687825573
457,-3157864.852769173,-1847857.4312174427
458,2467135.147230827,3777142.5687825573
459,-3157864.852769173,-1847857.4312174427
460,2467135.147230827,3777142.5687825573
461,-3157864.852769173,-1847857.4312174427
462,2467135.147230827,3777142.5687825573
463,-3157864.852769173,-1847857.4312174427
464,2467135.147230827,3777142.5687825573
465,-3157864.852769173,-1847857.4312174427
466,2467135.147230827,3777142.5687825573
467,-3157864.852769173,-1847857.4312174427
468,2467135.147230827,3777142.5687825573
469,-3157864.852769173,-1847857.4312174427
470,2467135.147230827,3777142.5687825573
471,-3157864.852769173,-1847857.4312174427
472,2467135.147230827,3777142.5687825573
473,-3157864.852769173,-1847857.4312174427
474,2467135.147230827,3777142.5687825573
475,-3157864.852769173,-1847857.4312174427
476,2467135.147230827,3777142.5687825573
477,-3157864.852769173,-1847857.4312174427
478,2467135.147230827,3777142.5687825573
479,-3157864.852769173,-1847857.4312174427
480,2467135.147230827,3777142.5687825573
481,-3157864.852769173,-1847857.4312174427
482,2467135.147230827,3777142.5687825573
483,-3157864.852769173,-1847857.4312174427
484,2467135.147230827,3777142.5687825573
485,-3157864.852769173,-1847857.4312174427
486,2467135.147230827,3777142.5687825573
487,-3157864.852769173,-1847857.4312174427
488,2467135.147230827,3777142.5687825573
489,-3157864.852769173,-1847857.4312174427
490,2467135.147230827,3777142.5687825573
491,-3157864.852769173,-1847857.4312174427
492,2467135.147230827,3777142.5687825573
493,-3157864.852769173,-1847857.4312174427
494,2467135.147230827,3777142.5687825573
495,-3157864.852769173,-1847857.4312174427
496,2467135.147230827,3777142.5687825573
497,-3157864.852769173,-1847857.4312174427
498,2467135.147230827,3777142.5687825573
499,-3157864.852769173,-1847857.4312174427
500,2467135.147230827,3777142.5687825573
501,-3157864.852769173,-1847857.4312174427
502,2467135.147230827,3777142.5687825573
503,-3157864.852769173,-1847857.4312174427
504,2467135.147230827,3777142.5687825573
505,-3157864.852769173,-1847857.4312174427
506,2467135.147230827,3777142.5687825573
507,-3157864.852769173,-1847857.4312174427
508,2467135.147230827,3777142.5687825573
509,-3157864.852769173,-1847857.4312174427
510,2467135.147230827,3777142.5687825573
511,-3157864.852769173,-1847857.4312174427
512,2467135.147230827,3777142.5687825573
513,-3157864.852769173,-1847857.4312174427
514,2467135.147230827,3777142.5687825573
515,-3157864.852769173,-1847857.4312174427
516,2467135.147230827,3777142.5687825573
517,-3157864.852769173,-1847857.4312174427
518,2467135.147230827,3777142.5687825573
519,-3157864.852769173,-1847857.4312174427
520,2467135.147230827,3777142.5687825573
521,-3157864.852769173,-1847857.4312174427
522,2467135.147230827,3777142.5687825573
523,-3157864.852769173,-1847857.4312174427
524,2467135.147230827,3777142.5687825573
525,-3157864.852769173,-1847857.4312174427
526,2467135.147230827,3777142.5687825573
527,-3157864.852769173,-1847857.4312174427
528,2467135.147230827,3777142.5687825573
529,-3157864.852769173,-1847857.4312174427
530,2467135.147230827,3777142.5687825573
531,-3157864.852769173,-1847857.4312174427
532,2467135.147230827,3777142.5687825573
533,-3157864.852769173,-1847857.4312174427
534,2467135.147230827,3777142.5687825573
535,-3157864.852769173,-1847857.4312174427
536,2467135.147230827,3777142.5687825573
537,-3157864.852769173,-1847857.4312174427
538,2467135.147230827,3777142.5687825573
539,-3157864.852769173,-1847857.4312174427
540,2467135.147230827,3777142.5687825573
541,-3157864.852769173,-1847857.4312174427
542,2467135.147230827,3777142.5687825573
543,-3157864.852769173,-1847857.4312174427
544,2467135.147230827,3777142.5687825573
545,-3157864.852769173,-1847857.4312174427
546,2467135.147230827,3777142.5687825573
547,-3157864.852769173,-1847857.4312174427
548,2467135.147230827,3777142.5687825573
549,-3157864.852769173,-1847857.4312174427
550,2467135.147230827,3777142.5687825573
551,-3157864.852769173,-1847857.4312174427
552,2467135.147230827,3777142.5687825573
553,-3157864.852769173,-1847857.4312174427
554,2467135.147230827,3777142.5687825573
555,-3157864.852769173,-1847857.4312174427
556,2467135.147230827,3777142.5687825573
557,-3157864.852769173,-1847857.4312174427
558,2467135.147230827,3777142.5687825573
559,-3157864.852769173,-1847857.4312174427
560,2467135.147230827,3777142.5687825573
561,-3157864.852769173,-1847857.4312174427
562,2467135.147230827,3777142.5687825573
563,-3157864.852769173,-1847857.4312174427
564,2467135.147230827,3777142.5687825573
565,-3157864.852769173,-1847857.4312174427
566,2467135.147230827,3777142.5687825573
567,-3157864.852769173,-1847857.4312174427
568,2467135.147230827,3777142.5687825573
569,-3157864.852769173,-1847857.4312174427
570,2467135.147230827,3777142.5687825573
571,-3157864.852769173,-1847857.4312174427
572,2467135.147230827,3777142.5687825573
573,-3157864.852769173,-1847857.4312174427
574,2467135.147230827,3777142.5687825573
575,-3157864.852769173,-1847857.4312174427
576,2467135.147230827,3777142.5687825573
577,-3157864.852769173,-1847857.4312174427
578,2467135.147230827,3777142.5687825573
579,-3157864.852769173,-1847857.4312174427
580,2467135.147230827,3777142.5687825573
581,-3157864.852769173,-1847857.4312174427
582,2467135.147230827,3777142.5687825573
583,-3157864.852769173,-1847857.4312174427
584,2467135.147230827,3777142.5687825573
585,-3157864.852769173,-1847857.4312174427
586,2467135.147230827,3777142.5687825573
587,-3157864.852769173,-1847857.4312174427
588,2467135.147230827,3777142.5687825573
589,-3157864.852769173,-1847857.4312174427
590,2467135.147230827,3777142.5687825573
591,-3157864.852769173,-1847857.4312174427
592,2467135.147230827,3777142.5687825573
593,-3157864.852769173,-1847857.4312174427
594,2467135.147230827,3777142.5687825573
595,-3157864.852769173,-1847857.4312174427
596,2467135.147230827,3777142.5687825573
597,-3157864.852769173,-1847857.4312174427
598,2467135.147230827,3777142.5687825573
599,-3157864.852769173,-1847857.4312174427
600,2467135.147230827,3777142.5687825573
601,-3157864.852769173,-1847857.4312174427
602,2467135.147230827,3777142.5687825573
603,-3157864.852769173,-1847857.4312174427
604,2467135.147230827,3777142.5687825573
605,-3157864.852769173,-1847857.4312174427
606,2467135.147230827,3777142.5687825573
607,-3157864.852769173,-1847857.4312174427
608,2467135.147230827,3777142.5687825573
609,-3157864.852769173,-1847857.4312174427
610,2467135.147230827,3777142.5687825573
611,-3157864.852769173,-1847857.4312174427
612,2467135.147230827,3777142.5687825573
613,-3157864.852769173,-1847857.4312174427
614,2467135.147230827,3777142.5687825573
615,-3157864.852769173,-1847857.4312174427
616,2467135.147230827,3777142.5687825573
617,-3157864.852769173,-1847857.4312174427
618,2467135.147230827,3777142.5687825573
619,-3157864.852769173,-1847857.4312174427
620,2467135.147230827,3777142.5687825573
621,-3157864.852769173,-1847857.4312174427
622,2467135.147230827,3777142.5687825573
623,-3157864.852769173,-1847857.4312174427
624,2467135.147230827,3777142.5687825573
625,-3157864.852769173,-1847857.4312174427
626,2467135.147230827,3777142.5687825573
627,-3157864.852769173,-1847857.4312174427
628,2467135.147230827,3777142.5687825573
629,-3157864.852769173,-1847857.4312174427
630,2467135.147230827,3777142.5687825573
631,-3157864.852769173,-1847857.4312174427
632,2467135.147230827,3777142.5687825573
633,-3157864.852769173,-1847857.4312174427
634,2467135.147230827,3777142.5687825573
635,-3157864.852769173,-1847857.4312174427
636,2467135.147230827,3777142.5687825573
637,-3157864.852769173,-1847857.4312174427
638,2467135.147230827,3777142.5687825573
639,-3157864.852769173,-1847857.4312174427
640,2467135.147230827,3777142.5687825573
641,-3157864.852769173,-1847857.4312174427
642,2467135.147230827,3777142.5687825573
643,-3157864.852769173,-1847857.4312174427
644,2467135.147230827,3777142.5687825573
645,-3157864.852769173,-1847857.4312174427
646,2467135.147230827,3777142.5687825573
647,-3157864.852769173,-1847857.4312174427
648,2467135.147230827,3777142.5687825573
649,-3157864.852769173,-1847857.4312174427
650,2467135.147230827,3777142.5687825573
651,-3157864.852769173,-1847857.4312174427
652,2467135.147230827,3777142.5687825573
653,-3157864.852769173,-1847857.4312174427
654,2467135.147230827,3777142.5687825573
655,-3157864.852769173,-1847857.4312174427
656,2467135.147230827,3777142.5687825573
657,-3157864.852769173,-1847857.4312174427
658,2467135.147230827,3777142.5687825573
659,-3157864.852769173,-1847857.4312174427
660,2467135.147230827,3777142.5687825573
661,-3157864.852769173,-1847857.4312174427
662,2467135.147230827,3777142.5687825573
663,-3157864.852769173,-1847857.4312174427
664,2467135.147230827,3777142.5687825573
665,-3157864.852769173,-1847857.4312174427
666,2467135.147230827,3777142.5687825573
667,-3157864.852769173,-1847857.4312174427
668,2467135.147230827,3777142.5687825573
669,-3157864.852769173,-1847857.4312174427
670,2467135.147230827,3777142.5687825573
671,-3157864.852769173,-1847857.4312174427
672,2467135.147230827,3777142.5687825573
673,-3157864.852769173,-1847857.4312174427
674,2467135.147230827,3777142.5687825573
675,-3157864.852769173,-1847857.4312174427
676,2467135.147230827,3777142.5687825573
677,-3157864.852769173,-1847857.4312174427
678,2467135.147230827,3777142.5687825573
679,-3157864.852769173,-1847857.4312174427
680,2467135.147230827,3777142.5687825573
681,-3157864.852769173,-1847857.4312174427
682,2467135.147230827,3777142.5687825573
683,-3157864.852769173,-1847857.4312174427
684,2467135.147230827,3777142.5687825573
685,-3157864.852769173,-1847857.4312174427
686,2467135.147230827,3777142.5687825573
687,-3157864.852769173,-1847857.4312174427
688,2467135.147230827,3777142.5687825573
689,-3157864.852769173,-1847857.4312174427
690,2467135.147230827,3777142.5687825573
691,-3157864.852769173,-1847857.4312174427
692,2467135.147230827,3777142.5687825573
693,-3157864.852769173,-1847857.4312174427
694,2467135.147230827,3777142.5687825573
695,-3157864.852769173,-1847857.4312174427
696,2467135.147230827,3777142.5687825573
697,-3157864.852769173,-1847857.4312174427
698,2467135.147230827,3777142.5687825573
699,-3157864.852769173,-1847857.4312174427
700,2467135.147230827,3777142.5687825573
