x1,x2,iter_number,step
0.0,0.0,0,M.zk.
0.14181818181818184,0.6654545454545454,1,M.zk.
0.2582876033057852,1.1920264462809915,2,M.zk.
0.3543741547708491,1.6082374395191583,3,M.zk.
0.4340422206352026,1.9367780429424217,4,M.zk.
0.5004583846679524,2.195698236363805,5,M.zk.
0.5561536010453713,2.3993551032925593,6,M.zk.
0.603152305620978,2.559167036749717,7,M.zk.
0.6430752123899277,2.684213989321117,8,M.zk.
0.6772211636767815,2.781715189949936,9,M.zk.
0.7066323070334651,2.857409336867208,10,M.zk.
0.7321459998738069,2.915857171808184,11,M.zk.
0.754436148862174,2.96068227814116,12,M.zk.
0.77404613869871,2.9947627121372897,13,M.zk.
0.791415065296904,3.020383503119242,14,M.zk.
0.8068986384243569,3.0393580099629203,15,M.zk.
0.8207858403636696,3.0531244911962307,16,M.zk.
0.8333122054734353,3.0628229484256204,17,M.zk.
0.844670409089814,3.0693562701204944,18,M.zk.
0.8550187137748719,3.073438880851987,19,M.zk.
0.8644877091407475,3.0756354469003595,20,M.zk.
0.8731856925103553,3.0763916684780295,21,M.zk.
0.881202966860953,3.076058774413702,22,M.zk.
0.8886152761316358,3.0749130053194205,23,M.zk.
0.8954865531109781,3.073171108754913,24,M.zk.
0.9018711194096689,3.071002660973713,25,M.zk.
0.9078154485971405,3.0685398635484424,26,M.zk.
0.9133595809541201,3.065885330825225,27,M.zk.
0.9185382602814369,3.063118278822643,28,M.zk.
0.9233818488674513,3.0602994423557415,29,M.zk.
0.9279170653025389,3.0574749804424095,30,M.zk.
0.9321675807425106,3.0546795769455404,31,M.zk.
0.9361545019888162,3.0519389011400935,32,M.zk.
0.9398967639938864,3.049271559257151,33,M.zk.
0.9434114498141972,3.046690641286492,34,M.zk.
0.9467140523821351,3.0442049460136302,35,M.zk.
0.9498186895599292,3.041819950311233,36,M.zk.
0.9527382816231077,3.0395385752106123,37,M.zk.
0.9554846984763843,3.0373617905399417,38,M.zk.
0.958068882435498,3.035289091369656,39,M.zk.
0.960500951237813,3.033318872704502,40,M.zk.
0.9627902850115545,3.031448723449724,41,M.zk.
0.9649456001899509,3.0296756563723326,42,M.zk.
0.9669750127636856,3.027996287351651,43,M.zk.
0.9688860927922409,3.0264069744867608,44,M.zk.
0.9706859117174859,3.0249039254591534,45,M.zk.
0.972381083721769,3.0234832798230027,46,M.zk.
0.9739778021323321,3.0221411715225437,47,M.zk.
0.9754818716817348,3.020873775843927,48,M.zk.
0.976898737280353,3.019677344140318,49,M.zk.
