x1,x2,iter_number,step
0.0,0.0,0,M.zk.
1.7000000000000002,1.9000000000000001,1,M.zk.
1.79,2.17,2,M.zk.
1.727,2.269,3,M.zk.
1.6559,2.3437,4,M.zk.
1.5904699999999998,2.40949,5,M.zk.
1.531439,2.468557,6,M.zk.
1.4782967,2.5217029,7,M.zk.
1.4304671899999999,2.5695327700000004,8,M.zk.
1.3874204869999998,2.612579509,9,M.zk.
1.3486784398999998,2.6513215597,10,M.zk.
1.31381059607,2.6861894038900003,11,M.zk.
1.2824295364789997,2.717570463517,12,M.zk.
1.2541865828326997,2.7458134171669,13,M.zk.
1.2287679245495897,2.7712320754503703,14,M.zk.
1.2058911320946468,2.7941088679053494,15,M.zk.
1.1853020188851837,2.814697981114816,16,M.zk.
1.1667718169966657,2.8332281830033343,17,M.zk.
1.1500946352969992,2.849905364703001,18,M.zk.
1.1350851717672992,2.864914828232701,19,M.zk.
1.1215766545905692,2.8784233454094306,20,M.zk.
1.1094189891315123,2.8905810108684875,21,M.zk.
1.098477090218361,2.901522909781639,22,M.zk.
1.0886293811965249,2.911370618803475,23,M.zk.
1.0797664430768725,2.9202335569231277,24,M.zk.
1.0717897987691853,2.928210201230815,25,M.zk.
1.0646108188922667,2.9353891811077335,26,M.zk.
1.05814973700304,2.94185026299696,27,M.zk.
1.052334763302736,2.9476652366972638,28,M.zk.
1.0471012869724625,2.9528987130275377,29,M.zk.
1.0423911582752161,2.9576088417247837,30,M.zk.
1.0381520424476947,2.9618479575523056,31,M.zk.
1.034336838202925,2.965663161797075,32,M.zk.
1.0309031543826324,2.9690968456173676,33,M.zk.
1.027812838944369,2.972187161055631,34,M.zk.
1.025031555049932,2.974968444950068,35,M.zk.
1.0225283995449388,2.977471600455061,36,M.zk.
1.020275559590445,2.979724440409555,37,M.zk.
1.0182480036314003,2.9817519963685997,38,M.zk.
1.0164232032682603,2.98357679673174,39,M.zk.
1.0147808829414342,2.985219117058566,40,M.zk.
1.0133027946472908,2.986697205352709,41,M.zk.
1.0119725151825618,2.9880274848174384,42,M.zk.
1.0107752636643057,2.9892247363356947,43,M.zk.
1.009697737297875,2.990302262702125,44,M.zk.
1.0087279635680875,2.9912720364319125,45,M.zk.
1.0078551672112788,2.9921448327887212,46,M.zk.
1.0070696504901508,2.992930349509849,47,M.zk.
1.0063626854411358,2.993637314558864,48,M.zk.
1.0057264168970221,2.9942735831029776,49,M.zk.
1.00515377520732,2.99484622479268,50,M.zk.
1.004638397686588,2.995361602313412,51,M.zk.
1.0041745579179293,2.995825442082071,52,M.zk.
1.0037571021261362,2.9962428978738638,53,M.zk.
1.0033813919135226,2.9966186080864774,54,M.zk.
1.0030432527221702,2.99695674727783,55,M.zk.
1.0027389274499532,2.997261072550047,56,M.zk.
1.002465034704958,2.997534965295042,57,M.zk.
1.0022185312344623,2.9977814687655377,58,M.zk.
1.0019966781110161,2.998003321888984,59,M.zk.
1.0017970102999143,2.9982029897000855,60,M.zk.
1.001617309269923,2.998382690730077,61,M.zk.
1.0014555783429306,2.998544421657069,62,M.zk.
1.0013100205086376,2.9986899794913624,63,M.zk.
1.0011790184577738,2.998820981542226,64,M.zk.
1.0010611166119965,2.9989388833880035,65,M.zk.
1.000955004950797,2.999044995049203,66,M.zk.
