x1,x2,iter_number,step
23009.235660456605,23011.23566039462,63,M.zk.
-26688.55336607015,-26686.553366117263,64,M.zk.
30960.8819046866,30962.881904650796,65,M.zk.
-35912.46300940208,-35910.463009429295,66,M.zk.
41660.617090932545,41662.61709091185,67,M.zk.
-48324.15582546189,-48322.1558254776,68,M.zk.
56058.18075755086,56060.18075753891,69,M.zk.
-65025.32967874753,-65023.32967875661,70,M.zk.
75431.54242735585,75433.54242734895,71,M.zk.
-87498.42921572617,-87496.42921573138,72,M.zk.
101500.33789024736,101502.33789024338,73,M.zk.
-117738.23195268311,-117736.23195268614,74,M.zk.
136578.5090651153,136580.50906511297,75,M.zk.
-158428.9105155315,-158426.9105155333,76,M.zk.
183779.6961980182,183781.69619801687,77,M.zk.
-213182.28758969984,-213180.2875897009,78,M.zk.
247293.61360405287,247295.613604052,79,M.zk.
-286858.4317807005,-286856.43178070115,80,M.zk.
332757.9408656131,332759.9408656127,81,M.zk.
-385997.0514041107,-385995.0514041111,82,M.zk.
447758.7396287687,447760.7396287684,83,M.zk.
-519397.9779693714,-519395.9779693716,84,M.zk.
602503.8144444709,602505.8144444708,85,M.zk.
-698902.2647555862,-698900.2647555863,86,M.zk.
810728.7871164798,810730.7871164797,87,M.zk.
-940443.2330551164,-940441.2330551165,88,M.zk.
1090916.310343935,1090918.3103439347,89,M.zk.
-1265460.7599989644,-1265458.7599989646,90,M.zk.
1467936.6415987986,1467938.6415987983,91,M.zk.
-1702804.3442546057,-1702802.344254606,92,M.zk.
1975255.199335343,1975257.1993353427,93,M.zk.
-2291293.8712289976,-2291291.871228998,94,M.zk.
2657903.050625638,2657905.0506256376,95,M.zk.
-3083165.37872574,-3083163.3787257406,96,M.zk.
3576473.9993218593,3576475.999321859,97,M.zk.
-4148707.679213356,-4148705.6792133567,98,M.zk.
4812503.067887494,4812505.067887494,99,M.zk.
-5582501.398749493,-5582499.398749493,100,M.zk.
6475703.782549411,6475705.782549411,101,M.zk.
-7511814.227757316,-7511812.227757316,102,M.zk.
8713706.664198486,8713708.664198486,103,M.zk.
-10107897.570470242,-10107895.570470242,104,M.zk.
11725163.341745475,11725165.341745475,105,M.zk.
-13601187.316424752,-13601185.316424752,106,M.zk.
15777379.447052712,15777381.447052712,107,M.zk.
-18301757.99858114,-18301755.99858114,108,M.zk.
21230041.43835412,21230043.43835412,109,M.zk.
-24626845.908490777,-24626843.908490777,110,M.zk.
28567143.4138493,28567145.4138493,111,M.zk.
-33137884.200065196,-33137882.200065196,112,M.zk.
38439947.832075626,38439949.832075626,113,M.zk.
-44590337.32520771,-44590335.32520771,114,M.zk.
51724793.45724094,51724795.45724094,115,M.zk.
-60000758.250399485,-60000756.250399485,116,M.zk.
69600881.7304634,69600883.7304634,117,M.zk.
-80737020.64733754,-80737018.64733754,118,M.zk.
93654946.11091153,93654948.11091153,119,M.zk.
-108639735.32865737,-108639733.32865737,120,M.zk.
126022095.14124252,126022097.14124252,121,M.zk.
-146185628.20384133,-146185626.20384133,122,M.zk.
169575330.8764559,169575332.8764559,123,M.zk.
-196707381.6566888,-196707379.6566888,124,M.zk.
228180564.881759,228180566.881759,125,M.zk.
-264689453.10284042,-264689451.10284042,126,M.zk.
307039767.75929487,307039769.75929487,127,M.zk.
-356166128.44078207,-356166126.44078207,128,M.zk.
413152711.1513072,413152713.1513072,129,M.zk.
-479257142.7755164,-479257140.7755164,130,M.zk.
555938287.7795988,555938289.7795988,131,M.zk.
-644888411.6643347,-644888409.6643347,132,M.zk.
748070559.6906282,748070561.6906282,133,M.zk.
-867761847.0811287,-867761845.0811287,134,M.zk.
1006603744.7741092,1006603746.7741092,135,M.zk.
-1167660341.7779665,-1167660339.7779665,136,M.zk.
1354485998.6224408,1354486000.6224408,137,M.zk.
-1571203756.242031,-1571203754.242031,138,M.zk.
1822596359.400756,1822596361.400756,139,M.zk.
-2114211774.7448769,-2114211772.7448769,140,M.zk.
2452485660.8640566,2452485662.8640566,141,M.zk.
-2844883364.4423056,-2844883362.4423056,142,M.zk.
3300064704.9130745,3300064706.9130745,143,M.zk.
-3828075055.5391665,-3828075053.5391665,144,M.zk.
4440567066.585433,4440567068.585433,145,M.zk.
-5151057795.079101,-5151057793.079101,146,M.zk.
5975227044.451755,5975227046.451755,147,M.zk.
-6931263369.404035,-6931263367.404035,148,M.zk.
8040265510.668681,8040265512.668681,149,M.zk.
-9326707990.215668,-9326707988.215668,150,M.zk.
10818981270.810173,10818981272.810173,151,M.zk.
-12550018271.979801,-12550018269.979801,152,M.zk.
14558021197.65657,14558021199.65657,153,M.zk.
-16887304587.12162,-16887304585.12162,154,M.zk.
19589273323.221077,19589273325.221077,155,M.zk.
-22723557052.776443,-22723557050.776443,156,M.zk.
26359326183.38067,26359326185.38067,157,M.zk.
-30576818370.56157,-30576818368.56157,158,M.zk.
35469109312.01142,35469109314.01142,159,M.zk.
-41144166799.77325,-41144166797.77325,160,M.zk.
47727233489.896965,47727233491.896965,161,M.zk.
-55363590846.12046,-55363590844.12046,162,M.zk.
64221765383.65974,64221765385.65974,163,M.zk.
-74497247842.88528,-74497247840.88528,164,M.zk.
86416807499.90692,86416807501.90692,165,M.zk.
-100243496697.73203,-100243496695.73203,166,M.zk.
116282456171.52911,116282456173.52911,167,M.zk.
-134887649156.81375,-134887649154.81375,168,M.zk.
156469673024.06393,156469673026.06393,169,M.zk.
-181504820705.75412,-181504820703.75412,170,M.zk.
210545592020.83475,210545592022.83475,171,M.zk.
-244232886742.00827,-244232886740.00827,172,M.zk.
283310148622.8895,283310148624.8895,173,M.zk.
-328639772400.39185,-328639772398.39185,174,M.zk.
381222135986.6145,381222135988.6145,175,M.zk.
-442217677742.31274,-442217677740.31274,176,M.zk.
512972506183.2427,512972506185.2427,177,M.zk.
-595048107170.4014,-595048107168.4014,178,M.zk.
690255804319.8254,690255804321.8254,179,M.zk.
-800696733008.8374,-800696733006.8374,180,M.zk.
928808210292.4114,928808210294.4114,181,M.zk.
-1077417523937.0374,-1077417523935.0374,182,M.zk.
1249804327769.1233,1249804327771.1233,183,M.zk.
-1449773020210.0227,-1449773020208.0227,184,M.zk.
1681736703445.7864,1681736703447.7864,185,M.zk.
-1950814575994.9524,-1950814575992.9524,186,M.zk.
2262944908156.3047,2262944908158.3047,187,M.zk.
-2625016093459.1533,-2625016093457.1533,188,M.zk.
3045018668414.7773,3045018668416.7773,189,M.zk.
-3532221655358.9814,-3532221655356.9814,190,M.zk.
4097377120218.579,4097377120220.579,191,M.zk.
-4752957459451.394,-4752957459449.394,192,M.zk.
5513430652965.776,5513430652967.776,193,M.zk.
-6395579557438.14,-6395579557436.14,194,M.zk.
7418872286630.399,7418872286632.399,195,M.zk.
-8605891852489.103,-8605891852487.103,196,M.zk.
9982834548889.52,9982834548891.52,197,M.zk.
-11580088076709.68,-11580088076707.68,198,M.zk.
13432902168985.39,13432902168987.39,199,M.zk.
-15582166516020.89,-15582166516018.89,200,M.zk.
18075313158586.39,18075313158588.39,201,M.zk.
-20967363263958.047,-20967363263956.047,202,M.zk.
24322141386193.5,24322141386195.5,203,M.zk.
-28213684007982.297,-28213684007980.297,204,M.zk.
32727873449261.625,32727873449263.625,205,M.zk.
-37964333201141.33,-37964333201139.33,206,M.zk.
44038626513326.09,44038626513328.09,207,M.zk.
-51084806755456.11,-51084806755454.11,208,M.zk.
59258375836331.234,59258375836333.234,209,M.zk.
-68739715970142.06,-68739715970140.06,210,M.zk.
79738070525366.94,79738070525368.94,211,M.zk.
-92496161809423.5,-92496161809421.5,212,M.zk.
107295547698933.4,107295547698935.4,213,M.zk.
-124462835330760.6,-124462835330758.6,214,M.zk.
144376888983684.4,144376888983686.4,215,M.zk.
-167477191221071.78,-167477191221069.78,216,M.zk.
194273541816445.4,194273541816447.4,217,M.zk.
-225357308507074.53,-225357308507072.53,218,M.zk.
261414477868208.66,261414477868210.66,219,M.zk.
-303240794327119.9,-303240794327117.9,220,M.zk.
351759321419461.25,351759321419463.25,221,M.zk.
-408040812846572.75,-408040812846570.75,222,M.zk.
473327342902026.6,473327342902028.6,223,M.zk.
-549059717766348.75,-549059717766346.75,224,M.zk.
636909272608966.8,636909272608968.8,225,M.zk.
-738814756226399.2,-738814756226397.2,226,M.zk.
857025117222625.2,857025117222627.2,227,M.zk.
-994149135978243.2,-994149135978241.2,228,M.zk.
1153212997734764.5,1153212997734766.5,229,M.zk.
-1337727077372324.5,-1337727077372322.5,230,M.zk.
1551763409751898.5,1551763409751900.5,231,M.zk.
-1800045555312200.5,-1800045555312198.5,232,M.zk.
2088052844162155.0,2088052844162157.0,233,M.zk.
-2422141299228097.0,-2422141299228095.0,234,M.zk.
2809683907104594.0,2809683907104596.0,235,M.zk.
-3259233332241326.0,-3259233332241324.0,236,M.zk.
3780710665399939.0,3780710665399941.0,237,M.zk.
-4385624371863927.0,-4385624371863924.0,238,M.zk.
5087324271362157.0,5087324271362160.0,239,M.zk.
-5901296154780101.0,-5901296154780098.0,240,M.zk.
6845503539544917.0,6845503539544920.0,241,M.zk.
-7940784105872101.0,-7940784105872098.0,242,M.zk.
9211309562811636.0,9211309562811640.0,243,M.zk.
-1.0685119092861496e+16,-1.0685119092861492e+16,244,M.zk.
1.2394738147719336e+16,1.239473814771934e+16,245,M.zk.
-1.4377896251354428e+16,-1.4377896251354424e+16,246,M.zk.
1.6678359651571136e+16,1.667835965157114e+16,247,M.zk.
-1.9346897195822516e+16,-1.934689719582251e+16,248,M.zk.
2.2442400747154116e+16,2.244240074715412e+16,249,M.zk.
-2.6033184866698772e+16,-2.603318486669877e+16,250,M.zk.
3.019849444537058e+16,3.0198494445370576e+16,251,M.zk.
-3.5030253556629876e+16,-3.503025355662987e+16,252,M.zk.
4.063509412569066e+16,4.063509412569066e+16,253,M.zk.
-4.713670918580115e+16,-4.713670918580115e+16,254,M.zk.
5.467858265552933e+16,5.467858265552933e+16,255,M.zk.
-6.3427155880414e+16,-6.3427155880414e+16,256,M.zk.
7.357550082128022e+16,7.357550082128022e+16,257,M.zk.
-8.534758095268506e+16,-8.534758095268506e+16,258,M.zk.
9.900319390511466e+16,9.900319390511466e+16,259,M.zk.
-1.1484370492993302e+17,-1.1484370492993302e+17,260,M.zk.
1.3321869771872227e+17,1.3321869771872227e+17,261,M.zk.
-1.5453368935371782e+17,-1.5453368935371782e+17,262,M.zk.
1.7925907965031264e+17,1.7925907965031264e+17,263,M.zk.
-2.079405323943627e+17,-2.079405323943627e+17,264,M.zk.
2.4121101757746074e+17,2.4121101757746074e+17,265,M.zk.
-2.7980478038985446e+17,-2.7980478038985446e+17,266,M.zk.
3.2457354525223104e+17,3.2457354525223104e+17,267,M.zk.
-3.76505312492588e+17,-3.76505312492588e+17,268,M.zk.
4.367461624914021e+17,4.367461624914021e+17,269,M.zk.
-5.066255484900264e+17,-5.066255484900264e+17,270,M.zk.
5.876856362484305e+17,5.876856362484305e+17,271,M.zk.
-6.817153380481791e+17,-6.817153380481791e+17,272,M.zk.
7.907897921358877e+17,7.907897921358877e+17,273,M.zk.
-9.173161588776298e+17,-9.173161588776298e+17,274,M.zk.
1.0640867442980504e+18,1.0640867442980504e+18,275,M.zk.
-1.2343406233857382e+18,-1.2343406233857382e+18,276,M.zk.
1.4318351231274563e+18,1.4318351231274563e+18,277,M.zk.
-1.6609287428278492e+18,-1.6609287428278492e+18,278,M.zk.
1.9266773416803046e+18,1.9266773416803046e+18,279,M.zk.
-2.2349457163491538e+18,-2.2349457163491538e+18,280,M.zk.
2.592537030965018e+18,2.592537030965018e+18,281,M.zk.
-3.00734295591942e+18,-3.00734295591942e+18,282,M.zk.
3.4885178288665267e+18,3.4885178288665267e+18,283,M.zk.
-4.046680681485171e+18,-4.046680681485171e+18,284,M.zk.
4.694149590522798e+18,4.694149590522798e+18,285,M.zk.
-5.445213525006445e+18,-5.445213525006445e+18,286,M.zk.
6.316447689007475e+18,6.316447689007475e+18,287,M.zk.
-7.327079319248671e+18,-7.327079319248671e+18,288,M.zk.
8.499412010328457e+18,8.499412010328457e+18,289,M.zk.
-9.859317931981009e+18,-9.859317931981009e+18,290,M.zk.
1.143680880109797e+19,1.143680880109797e+19,291,M.zk.
-1.3266698209273643e+19,-1.3266698209273643e+19,292,M.zk.
1.5389369922757423e+19,1.5389369922757423e+19,293,M.zk.
-1.7851669110398607e+19,-1.7851669110398607e+19,294,M.zk.
2.0707936168062386e+19,2.0707936168062386e+19,295,M.zk.
-2.4021205954952364e+19,-2.4021205954952364e+19,296,M.zk.
2.786459890774474e+19,2.786459890774474e+19,297,M.zk.
-3.2322934732983886e+19,-3.2322934732983886e+19,298,M.zk.
3.7494604290261295e+19,3.7494604290261295e+19,299,M.zk.
-4.34937409767031e+19,-4.34937409767031e+19,300,M.zk.
5.0452739532975596e+19,5.0452739532975596e+19,301,M.zk.
-5.852517785825168e+19,-5.852517785825168e+19,302,M.zk.
6.788920631557193e+19,6.788920631557193e+19,303,M.zk.
-7.875147932606343e+19,-7.875147932606343e+19,304,M.zk.
9.135171601823357e+19,9.135171601823357e+19,305,M.zk.
-1.0596799058115094e+20,-1.0596799058115094e+20,306,M.zk.
1.2292286907413506e+20,1.2292286907413506e+20,307,M.zk.
-1.4259052812599663e+20,-1.4259052812599663e+20,308,M.zk.
1.654050126261561e+20,1.654050126261561e+20,309,M.zk.
-1.9186981464634104e+20,-1.9186981464634104e+20,310,M.zk.
2.2256898498975564e+20,2.2256898498975564e+20,311,M.zk.
-2.581800225881165e+20,-2.581800225881165e+20,312,M.zk.
2.994888262022151e+20,2.994888262022151e+20,313,M.zk.
-3.474070383945694e+20,-3.474070383945694e+20,314,M.zk.
4.029921645377005e+20,4.029921645377005e+20,315,M.zk.
-4.674709108637326e+20,-4.674709108637326e+20,316,M.zk.
5.422662566019297e+20,5.422662566019297e+20,317,M.zk.
-6.290288576582383e+20,-6.290288576582383e+20,318,M.zk.
7.296734748835565e+20,7.296734748835565e+20,319,M.zk.
-8.464212308649255e+20,-8.464212308649255e+20,320,M.zk.
9.818486278033134e+20,9.818486278033134e+20,321,M.zk.
-1.1389444082518435e+21,-1.1389444082518435e+21,322,M.zk.
1.3211755135721383e+21,1.3211755135721383e+21,323,M.zk.
-1.5325635957436803e+21,-1.5325635957436803e+21,324,M.zk.
1.7777737710626687e+21,1.7777737710626687e+21,325,M.zk.
-2.0622175744326949e+21,-2.0622175744326949e+21,326,M.zk.
2.392172386341926e+21,2.392172386341926e+21,327,M.zk.
-2.774919968156634e+21,-2.774919968156634e+21,328,M.zk.
3.2189071630616955e+21,3.2189071630616955e+21,329,M.zk.
-3.733932309151567e+21,-3.733932309151567e+21,330,M.zk.
4.3313614786158165e+21,4.3313614786158165e+21,331,M.zk.
-5.024379315194347e+21,-5.024379315194347e+21,332,M.zk.
5.828280005625443e+21,5.828280005625443e+21,333,M.zk.
-6.760804806525512e+21,-6.760804806525512e+21,334,M.zk.
7.842533575569593e+21,7.842533575569593e+21,335,M.zk.
-9.097338947660726e+21,-9.097338947660726e+21,336,M.zk.
1.0552913179286442e+22,1.0552913179286442e+22,337,M.zk.
-1.2241379287972268e+22,-1.2241379287972268e+22,338,M.zk.
1.419999997404783e+22,1.419999997404783e+22,339,M.zk.
-1.6471999969895482e+22,-1.6471999969895482e+22,340,M.zk.
1.910751996507876e+22,1.910751996507876e+22,341,M.zk.
-2.216472315949135e+22,-2.216472315949135e+22,342,M.zk.
2.571107886500996e+22,2.571107886500996e+22,343,M.zk.
-2.982485148341156e+22,-2.982485148341156e+22,344,M.zk.
3.459682772075742e+22,3.459682772075742e+22,345,M.zk.
-4.013232015607861e+22,-4.013232015607861e+22,346,M.zk.
4.6553491381051185e+22,4.6553491381051185e+22,347,M.zk.
-5.400205000201937e+22,-5.400205000201937e+22,348,M.zk.
6.264237800234246e+22,6.264237800234246e+22,349,M.zk.
-7.266515848271726e+22,-7.266515848271726e+22,350,M.zk.
8.429158383995205e+22,8.429158383995205e+22,351,M.zk.
-9.777823725434438e+22,-9.777823725434438e+22,352,M.zk.
1.1342275521503948e+23,1.1342275521503948e+23,353,M.zk.
-1.3157039604944583e+23,-1.3157039604944583e+23,354,M.zk.
1.5262165941735715e+23,1.5262165941735715e+23,355,M.zk.
-1.770411249241343e+23,-1.770411249241343e+23,356,M.zk.
2.0536770491199577e+23,2.0536770491199577e+23,357,M.zk.
-2.3822653769791508e+23,-2.3822653769791508e+23,358,M.zk.
2.7634278372958148e+23,2.7634278372958148e+23,359,M.zk.
-3.2055762912631445e+23,-3.2055762912631445e+23,360,M.zk.
3.718468497865248e+23,3.718468497865248e+23,361,M.zk.
-4.313423457523688e+23,-4.313423457523688e+23,362,M.zk.
5.0035712107274774e+23,5.0035712107274774e+23,363,M.zk.
-5.804142604443874e+23,-5.804142604443874e+23,364,M.zk.
6.732805421154895e+23,6.732805421154895e+23,365,M.zk.
-7.810054288539678e+23,-7.810054288539678e+23,366,M.zk.
9.059662974706025e+23,9.059662974706025e+23,367,M.zk.
-1.0509209050658988e+24,-1.0509209050658988e+24,368,M.zk.
1.2190682498764423e+24,1.2190682498764423e+24,369,M.zk.
-1.4141191698566729e+24,-1.4141191698566729e+24,370,M.zk.
1.6403782370337398e+24,1.6403782370337398e+24,371,M.zk.
-1.9028387549591382e+24,-1.9028387549591382e+24,372,M.zk.
2.207292955752601e+24,2.207292955752601e+24,373,M.zk.
-2.560459828673017e+24,-2.560459828673017e+24,374,M.zk.
2.9701334012606986e+24,2.9701334012606986e+24,375,M.zk.
-3.4453547454624107e+24,-3.4453547454624107e+24,376,M.zk.
3.996611504736397e+24,3.996611504736397e+24,377,M.zk.
-4.6360693454942196e+24,-4.6360693454942196e+24,378,M.zk.
5.377840440773295e+24,5.377840440773295e+24,379,M.zk.
-6.238294911297024e+24,-6.238294911297024e+24,380,M.zk.
7.236422097104549e+24,7.236422097104549e+24,381,M.zk.
-8.394249632641277e+24,-8.394249632641277e+24,382,M.zk.
9.737329573863883e+24,9.737329573863883e+24,383,M.zk.
-1.1295302305682104e+25,-1.1295302305682104e+25,384,M.zk.
1.310255067459124e+25,1.310255067459124e+25,385,M.zk.
-1.5198958782525836e+25,-1.5198958782525836e+25,386,M.zk.
1.763079218772997e+25,1.763079218772997e+25,387,M.zk.
-2.045171893776677e+25,-2.045171893776677e+25,388,M.zk.
2.3723993967809456e+25,2.3723993967809456e+25,389,M.zk.
-2.751983300265897e+25,-2.751983300265897e+25,390,M.zk.
3.1923006283084412e+25,3.1923006283084412e+25,391,M.zk.
-3.7030687288377923e+25,-3.7030687288377923e+25,392,M.zk.
4.295559725451839e+25,4.295559725451839e+25,393,M.zk.
-4.982849281524134e+25,-4.982849281524134e+25,394,M.zk.
5.780105166567995e+25,5.780105166567995e+25,395,M.zk.
-6.704921993218875e+25,-6.704921993218875e+25,396,M.zk.
7.777709512133894e+25,7.777709512133894e+25,397,M.zk.
-9.022143034075317e+25,-9.022143034075317e+25,398,M.zk.
1.046568591952737e+26,1.046568591952737e+26,399,M.zk.
-1.2140195666651747e+26,-1.2140195666651747e+26,400,M.zk.
1.408262697331603e+26,1.408262697331603e+26,401,M.zk.
-1.6335847289046595e+26,-1.6335847289046595e+26,402,M.zk.
1.894958285529405e+26,1.894958285529405e+26,403,M.zk.
-2.1981516112141094e+26,-2.1981516112141094e+26,404,M.zk.
2.549855869008367e+26,2.549855869008367e+26,405,M.zk.
-2.9578328080497064e+26,-2.9578328080497064e+26,406,M.zk.
3.431086057337661e+26,3.431086057337661e+26,407,M.zk.
-3.980059826511687e+26,-3.980059826511687e+26,408,M.zk.
4.616869398753555e+26,4.616869398753555e+26,409,M.zk.
-5.355568502554124e+26,-5.355568502554124e+26,410,M.zk.
6.212459462962783e+26,6.212459462962783e+26,411,M.zk.
-7.206452977036827e+26,-7.206452977036827e+26,412,M.zk.
8.359485453362719e+26,8.359485453362719e+26,413,M.zk.
-9.697003125900752e+26,-9.697003125900752e+26,414,M.zk.
1.1248523626044868e+27,1.1248523626044868e+27,415,M.zk.
-1.3048287406212049e+27,-1.3048287406212049e+27,416,M.zk.
1.5136013391205982e+27,1.5136013391205982e+27,417,M.zk.
-1.755777553379894e+27,-1.755777553379894e+27,418,M.zk.
2.0367019619206773e+27,2.0367019619206773e+27,419,M.zk.
-2.3625742758279862e+27,-2.3625742758279862e+27,420,M.zk.
2.740586159960464e+27,2.740586159960464e+27,421,M.zk.
-3.1790799455541384e+27,-3.1790799455541384e+27,422,M.zk.
3.6877327368428e+27,3.6877327368428e+27,423,M.zk.
-4.277769974737647e+27,-4.277769974737647e+27,424,M.zk.
4.962213170695669e+27,4.962213170695669e+27,425,M.zk.
-5.756167278006975e+27,-5.756167278006975e+27,426,M.zk.
6.67715404248809e+27,6.67715404248809e+27,427,M.zk.
-7.745498689286183e+27,-7.745498689286183e+27,428,M.zk.
8.984778479571972e+27,8.984778479571972e+27,429,M.zk.
-1.0422343036303486e+28,-1.0422343036303486e+28,430,M.zk.
1.2089917922112044e+28,1.2089917922112044e+28,431,M.zk.
-1.4024304789649972e+28,-1.4024304789649972e+28,432,M.zk.
1.6268193555993963e+28,1.6268193555993963e+28,433,M.zk.
-1.8871104524952996e+28,-1.8871104524952996e+28,434,M.zk.
2.1890481248945477e+28,2.1890481248945477e+28,435,M.zk.
-2.5392958248776754e+28,-2.5392958248776754e+28,436,M.zk.
2.945583156858104e+28,2.945583156858104e+28,437,M.zk.
-3.4168764619553992e+28,-3.4168764619553992e+28,438,M.zk.
3.963576695868262e+28,3.963576695868262e+28,439,M.zk.
-4.597748967207184e+28,-4.597748967207184e+28,440,M.zk.
5.333388801960334e+28,5.333388801960334e+28,441,M.zk.
-6.186731010273986e+28,-6.186731010273986e+28,442,M.zk.
7.176607971917824e+28,7.176607971917824e+28,443,M.zk.
-8.324865247424678e+28,-8.324865247424678e+28,444,M.zk.
9.656843687012626e+28,9.656843687012626e+28,445,M.zk.
-1.1201938676934644e+29,-1.1201938676934644e+29,446,M.zk.
1.2994248865244182e+29,1.2994248865244182e+29,447,M.zk.
-1.5073328683683246e+29,-1.5073328683683246e+29,448,M.zk.
1.7485061273072564e+29,1.7485061273072564e+29,449,M.zk.
-2.0282671076764177e+29,-2.0282671076764177e+29,450,M.zk.
2.3527898449046446e+29,2.3527898449046446e+29,451,M.zk.
-2.7292362200893878e+29,-2.7292362200893878e+29,452,M.zk.
3.16591401530369e+29,3.16591401530369e+29,453,M.zk.
-3.672460257752278e+29,-3.672460257752278e+29,454,M.zk.
4.2600538989926436e+29,4.2600538989926436e+29,455,M.zk.
-4.941662522831466e+29,-4.941662522831466e+29,456,M.zk.
5.7323285264845e+29,5.7323285264845e+29,457,M.zk.
-6.64950109072202e+29,-6.64950109072202e+29,458,M.zk.
7.713421265237541e+29,7.713421265237541e+29,459,M.zk.
-8.947568667675547e+29,-8.947568667675547e+29,460,M.zk.
1.0379179654503637e+30,1.0379179654503637e+30,461,M.zk.
-1.203984839922422e+30,-1.203984839922422e+30,462,M.zk.
1.3966224143100092e+30,1.3966224143100092e+30,463,M.zk.
-1.6200820005996106e+30,-1.6200820005996106e+30,464,M.zk.
1.879295120695548e+30,1.879295120695548e+30,465,M.zk.
-2.1799823400068358e+30,-2.1799823400068358e+30,466,M.zk.
2.5287795144079296e+30,2.5287795144079296e+30,467,M.zk.
-2.9333842367131977e+30,-2.9333842367131977e+30,468,M.zk.
3.4027257145873085e+30,3.4027257145873085e+30,469,M.zk.
-3.947161828921277e+30,-3.947161828921277e+30,470,M.zk.
4.5787077215486815e+30,4.5787077215486815e+30,471,M.zk.
-5.31130095699647e+30,-5.31130095699647e+30,472,M.zk.
6.161109110115906e+30,6.161109110115906e+30,473,M.zk.
-7.14688656773445e+30,-7.14688656773445e+30,474,M.zk.
8.29038841857196e+30,8.29038841857196e+30,475,M.zk.
-9.616850565543474e+30,-9.616850565543474e+30,476,M.zk.
1.1155546656030428e+31,1.1155546656030428e+31,477,M.zk.
-1.2940434120995297e+31,-1.2940434120995297e+31,478,M.zk.
1.5010903580354543e+31,1.5010903580354543e+31,479,M.zk.
-1.741264815321127e+31,-1.741264815321127e+31,480,M.zk.
2.019867185772507e+31,2.019867185772507e+31,481,M.zk.
-2.3430459354961076e+31,-2.3430459354961076e+31,482,M.zk.
2.717933285175485e+31,2.717933285175485e+31,483,M.zk.
-3.1528026108035612e+31,-3.1528026108035612e+31,484,M.zk.
3.657251028532131e+31,3.657251028532131e+31,485,M.zk.
-4.242411193097272e+31,-4.242411193097272e+31,486,M.zk.
4.921196983992836e+31,4.921196983992836e+31,487,M.zk.
-5.708588501431688e+31,-5.708588501431688e+31,488,M.zk.
