x1,x2,iter_number,step
4.029719413269841e+66,4.029719413269841e+66,171,0.05
2.0064488741721346e+67,2.0064488741721346e+67,172,0.05
1.7258039769608178e+67,1.7258039769608178e+67,173,0.05
-1.169940970148215e+68,-1.169940970148215e+68,174,0.05
-1.3432332728738372e+68,-1.3432332728738372e+68,175,0.05
-6.688130390519519e+68,-6.688130390519519e+68,176,0.05
-5.752651948733756e+68,-5.752651948733756e+68,177,0.05
3.899784269049031e+69,3.899784269049031e+69,178,0.05
4.47742246915575e+69,4.47742246915575e+69,179,0.05
2.2293659550199804e+70,2.2293659550199804e+70,180,0.05
1.917541324184657e+70,1.917541324184657e+70,181,0.05
-1.2999217677836037e+71,-1.2999217677836037e+71,182,0.05
-1.4924668981012807e+71,-1.4924668981012807e+71,183,0.05
-7.431183709378149e+71,-7.431183709378149e+71,184,0.05
-6.391773328242874e+71,-6.391773328242874e+71,185,0.05
4.3330514857184345e+72,4.3330514857184345e+72,186,0.05
4.974865465386758e+72,4.974865465386758e+72,187,0.05
2.4770491893332375e+73,2.4770491893332375e+73,188,0.05
2.130580747323705e+73,2.130580747323705e+73,189,0.05
-1.444343470622594e+74,-1.444343470622594e+74,190,0.05
-1.658280423362483e+74,-1.658280423362483e+74,191,0.05
-8.256790473650356e+74,-8.256790473650356e+74,192,0.05
-7.101901283807516e+74,-7.101901283807516e+74,193,0.05
4.8144548198748745e+75,4.8144548198748745e+75,194,0.05
5.527574527366987e+75,5.527574527366987e+75,195,0.05
2.7522501053497145e+76,2.7522501053497145e+76,196,0.05
2.3672889143641163e+76,2.3672889143641163e+76,197,0.05
-1.604810468100821e+77,-1.604810468100821e+77,198,0.05
-1.8425158811584985e+77,-1.8425158811584985e+77,199,0.05
-9.174122398271766e+77,-9.174122398271766e+77,200,0.05
-7.890924669311849e+77,-7.890924669311849e+77,201,0.05
5.349342209726421e+78,5.349342209726421e+78,202,0.05
6.14168973289755e+78,6.14168973289755e+78,203,0.05
3.0580259262658934e+79,3.0580259262658934e+79,204,0.05
2.63029543027397e+79,2.63029543027397e+79,205,0.05
-1.7831053975058093e+80,-1.7831053975058093e+80,206,0.05
-2.0472199540028217e+80,-2.0472199540028217e+80,207,0.05
-1.0193370177181654e+81,-1.0193370177181654e+81,208,0.05
-8.767608791616407e+80,-8.767608791616407e+80,209,0.05
5.943655750444418e+81,5.943655750444418e+81,210,0.05
6.824033323581267e+81,6.824033323581267e+81,211,0.05
3.397773533444714e+82,3.397773533444714e+82,212,0.05
2.9225220497172345e+82,2.9225220497172345e+82,213,0.05
-1.98120894755125e+83,-1.98120894755125e+83,214,0.05
-2.2746667113179828e+83,-2.2746667113179828e+83,215,0.05
-1.1325856692997569e+84,-1.1325856692997569e+84,216,0.05
-9.74169278541067e+83,-9.74169278541067e+83,217,0.05
6.6039977055445455e+84,6.6039977055445455e+84,218,0.05
7.582185493857701e+84,7.582185493857701e+84,219,0.05
3.775267202698116e+85,3.775267202698116e+85,220,0.05
3.247215135103796e+85,3.247215135103796e+85,221,0.05
-2.2013218620218533e+86,-2.2013218620218533e+86,222,0.05
-2.5273828722747463e+86,-2.5273828722747463e+86,223,0.05
-1.2584162803830473e+87,-1.2584162803830473e+87,224,0.05
-1.0823997806036583e+87,-1.0823997806036583e+87,225,0.05
7.337703851930573e+87,7.337703851930573e+87,226,0.05
8.42456859995986e+87,8.42456859995986e+87,227,0.05
4.194700532985758e+88,4.194700532985758e+88,228,0.05
3.6079817206589674e+88,3.6079817206589674e+88,229,0.05
-2.4458893879861385e+89,-2.4458893879861385e+89,230,0.05
-2.808175875288581e+89,-2.808175875288581e+89,231,0.05
-1.39822671048636e+90,-1.39822671048636e+90,232,0.05
-1.2026547242410585e+90,-1.2026547242410585e+90,233,0.05
8.152924973508644e+90,8.152924973508644e+90,234,0.05
9.360540724409417e+90,9.360540724409417e+90,235,0.05
4.660733033367483e+91,4.660733033367483e+91,236,0.05
4.0088295831911004e+91,4.0088295831911004e+91,237,0.05
-2.7176284401961125e+92,-2.7176284401961125e+92,238,0.05
-3.120165066025575e+92,-3.120165066025575e+92,239,0.05
-1.5535701217411454e+93,-1.5535701217411454e+93,240,0.05
-1.336270028557674e+93,-1.336270028557674e+93,241,0.05
9.058717408733442e+93,9.058717408733442e+93,242,0.05
1.040049963551613e+94,1.040049963551613e+94,243,0.05
5.178541885765881e+94,5.178541885765881e+94,244,0.05
4.454211764721651e+94,4.454211764721651e+94,245,0.05
-3.019557783453423e+95,-3.019557783453423e+95,246,0.05
-3.4668163503974705e+95,-3.4668163503974705e+95,247,0.05
-1.7261722330611827e+96,-1.7261722330611827e+96,248,0.05
-1.4847300336742992e+96,-1.4847300336742992e+96,249,0.05
1.0065143658001183e+97,1.0065143658001183e+97,250,0.05
1.1555998296793718e+97,1.1555998296793718e+97,251,0.05
5.753879458581749e+97,5.753879458581749e+97,252,0.05
4.949076041588214e+97,4.949076041588214e+97,253,0.05
-3.3550315682429466e+98,-3.3550315682429466e+98,254,0.05
-3.8519806975118815e+98,-3.8519806975118815e+98,255,0.05
-1.9179504912540824e+99,-1.9179504912540824e+99,256,0.05
-1.6496839903485889e+99,-1.6496839903485889e+99,257,0.05
1.1183384168549422e+100,1.1183384168549422e+100,258,0.05
1.2839873209500887e+100,1.2839873209500887e+100,259,0.05
6.393137210087561e+100,6.393137210087561e+100,260,0.05
5.498919889578165e+100,5.498919889578165e+100,261,0.05
-3.7277765921844964e+101,-3.7277765921844964e+101,262,0.05
-4.2799369203108244e+101,-4.2799369203108244e+101,263,0.05
-2.1310353720486807e+102,-2.1310353720486807e+102,264,0.05
-1.8329643815970278e+102,-1.8329643815970278e+102,265,0.05
1.242586153869117e+103,1.242586153869117e+103,266,0.05
1.4266387014075258e+103,1.4266387014075258e+103,267,0.05
7.103416691506372e+103,7.103416691506372e+103,268,0.05
6.1098515557045135e+103,6.1098515557045135e+103,269,0.05
-4.1419337012426416e+104,-4.1419337012426416e+104,270,0.05
-4.7554392091506244e+104,-4.7554392091506244e+104,271,0.05
-2.367794047672832e+105,-2.367794047672832e+105,272,0.05
-2.0366072798544851e+105,-2.0366072798544851e+105,273,0.05
1.3806378521176224e+106,1.3806378521176224e+106,274,0.05
1.5851386934628828e+106,1.5851386934628828e+106,275,0.05
7.89260843855405e+106,7.89260843855405e+106,276,0.05
6.788657915074357e+106,6.788657915074357e+106,277,0.05
-4.6021037906234076e+107,-4.6021037906234076e+107,278,0.05
-5.283769946376843e+107,-5.283769946376843e+107,279,0.05
-2.6308566839062296e+108,-2.6308566839062296e+108,280,0.05
-2.2628749658203369e+108,-2.2628749658203369e+108,281,0.05
1.5340271358767553e+109,1.5340271358767553e+109,282,0.05
1.7612480826674642e+109,1.7612480826674642e+109,283,0.05
8.769479627855576e+109,8.769479627855576e+109,284,0.05
7.542879866675826e+109,7.542879866675826e+109,285,0.05
-5.113398916384428e+110,-5.113398916384428e+110,286,0.05
-5.8707983886143634e+110,-5.8707983886143634e+110,287,0.05
-2.9231456587437213e+111,-2.9231456587437213e+111,288,0.05
-2.514281060265208e+111,-2.514281060265208e+111,289,0.05
1.7044580155446548e+112,1.7044580155446548e+112,290,0.05
1.9569232783809077e+112,1.9569232783809077e+112,291,0.05
9.743771472015775e+112,9.743771472015775e+112,292,0.05
8.380896105659836e+112,8.380896105659836e+112,293,0.05
-5.6814990855605074e+113,-5.6814990855605074e+113,294,0.05
-6.523045868677727e+113,-6.523045868677727e+113,295,0.05
-3.2479080272609887e+114,-3.2479080272609887e+114,296,0.05
-2.7936184479890755e+114,-2.7936184479890755e+114,297,0.05
1.8938238175910774e+115,1.8938238175910774e+115,298,0.05
2.174338047635578e+115,2.174338047635578e+115,299,0.05
1.0826307435311837e+116,1.0826307435311837e+116,300,0.05
9.312016202747639e+115,9.312016202747639e+115,301,0.05
-6.312715355689281e+116,-6.312715355689281e+116,302,0.05
-7.247758241433385e+116,-7.247758241433385e+116,303,0.05
-3.608751593336599e+117,-3.608751593336599e+117,304,0.05
-3.1039903041395413e+117,-3.1039903041395413e+117,305,0.05
2.1042282176303192e+118,2.1042282176303192e+118,306,0.05
2.415907663639871e+118,2.415907663639871e+118,307,0.05
1.2029113472182052e+119,1.2029113472182052e+119,308,0.05
1.0346584024788754e+119,1.0346584024788754e+119,309,0.05
-7.014059944713289e+119,-7.014059944713289e+119,310,0.05
-8.052986378419207e+119,-8.052986378419207e+119,311,0.05
-4.0096849889533305e+120,-4.0096849889533305e+120,312,0.05
-3.448844567563485e+120,-3.448844567563485e+120,313,0.05
2.3380086102749222e+121,2.3380086102749222e+121,314,0.05
2.684315737187557e+121,2.684315737187557e+121,315,0.05
1.3365551624247206e+122,1.3365551624247206e+122,316,0.05
1.1496092645374345e+122,1.1496092645374345e+122,317,0.05
-7.79332413011352e+122,-7.79332413011352e+122,318,0.05
-8.947675605440706e+122,-8.947675605440706e+122,319,0.05
-4.45516220632205e+123,-4.45516220632205e+123,320,0.05
-3.8320122441585625e+123,-3.8320122441585625e+123,321,0.05
2.597762075387217e+124,2.597762075387217e+124,322,0.05
2.9825440290448494e+124,2.9825440290448494e+124,323,0.05
1.4850468460001386e+125,1.4850468460001386e+125,324,0.05
1.2773312022054404e+125,1.2773312022054404e+125,325,0.05
-8.659164802660145e+125,-8.659164802660145e+125,326,0.05
-9.94176507671116e+125,-9.94176507671116e+125,327,0.05
-4.950132077537966e+126,-4.950132077537966e+126,328,0.05
-4.2577499657385853e+126,-4.2577499657385853e+126,329,0.05
2.8863742291892454e+127,2.8863742291892454e+127,330,0.05
3.313905574502666e+127,3.313905574502666e+127,331,0.05
1.6500360006197446e+128,1.6500360006197446e+128,332,0.05
1.4192430858532516e+128,1.4192430858532516e+128,333,0.05
-9.62120063631129e+128,-9.62120063631129e+128,334,0.05
-1.10462981894889e+129,-1.10462981894889e+129,335,0.05
-5.500093251441772e+129,-5.500093251441772e+129,336,0.05
-4.730787277201821e+129,-4.730787277201821e+129,337,0.05
3.2070512807397817e+130,3.2070512807397817e+130,338,0.05
3.6820814880767356e+130,3.6820814880767356e+130,339,0.05
1.8333555003159443e+131,1.8333555003159443e+131,340,0.05
1.576921422779348e+131,1.576921422779348e+131,341,0.05
-1.069011894261666e+132,-1.069011894261666e+132,342,0.05
-1.2273545265814243e+132,-1.2273545265814243e+132,343,0.05
-6.111155278426669e+132,-6.111155278426669e+132,344,0.05
-5.256379177317974e+132,-5.256379177317974e+132,345,0.05
3.5633556498956427e+133,3.5633556498956427e+133,346,0.05
4.0911618572210124e+133,4.0911618572210124e+133,347,0.05
2.037041851981585e+134,2.037041851981585e+134,348,0.05
1.7521178707208217e+134,1.7521178707208217e+134,349,0.05
-1.1877794396677862e+135,-1.1877794396677862e+135,350,0.05
-1.3637139864224631e+135,-1.3637139864224631e+135,351,0.05
-6.790106481785994e+135,-6.790106481785994e+135,352,0.05
-5.840364496812545e+135,-5.840364496812545e+135,353,0.05
3.9592455424392916e+136,3.9592455424392916e+136,354,0.05
4.545691179345043e+136,4.545691179345043e+136,355,0.05
2.2633578190424416e+137,2.2633578190424416e+137,356,0.05
1.9467786971201685e+137,1.9467786971201685e+137,357,0.05
-1.3197420953598733e+138,-1.3197420953598733e+138,358,0.05
-1.5152230235742463e+138,-1.5152230235742463e+138,359,0.05
-7.544489369588087e+138,-7.544489369588087e+138,360,0.05
-6.489230762274025e+138,-6.489230762274025e+138,361,0.05
4.3991189220151166e+139,4.3991189220151166e+139,362,0.05
5.050718846897739e+139,5.050718846897739e+139,363,0.05
2.514817558626611e+140,2.514817558626611e+140,364,0.05
2.1630664003225524e+140,2.1630664003225524e+140,365,0.05
-1.4663658420893499e+141,-1.4663658420893499e+141,366,0.05
-1.683564760666932e+141,-1.683564760666932e+141,367,0.05
-8.382684424833381e+141,-8.382684424833381e+141,368,0.05
-7.210186266460879e+141,-7.210186266460879e+141,369,0.05
4.88786236736116e+142,4.88786236736116e+142,370,0.05
5.611855241359256e+142,5.611855241359256e+142,371,0.05
2.794214551481007e+143,2.794214551481007e+143,372,0.05
2.4033837328946033e+143,2.4033837328946033e+143,373,0.05
-1.6292795315133706e+144,-1.6292795315133706e+144,374,0.05
-1.8706093157649403e+144,-1.8706093157649403e+144,375,0.05
-9.314003204723284e+144,-9.314003204723284e+144,376,0.05
-8.011240145641443e+144,-8.011240145641443e+144,377,0.05
5.430905357594096e+145,5.430905357594096e+145,378,0.05
6.235334059292373e+145,6.235334059292373e+145,379,0.05
3.1046526349100677e+146,3.1046526349100677e+146,380,0.05
2.6704003939412393e+146,2.6704003939412393e+146,381,0.05
-1.810292981201808e+147,-1.810292981201808e+147,382,0.05
-2.078434577616369e+147,-2.078434577616369e+147,383,0.05
-1.0348791783286043e+148,-1.0348791783286043e+148,384,0.05
-8.901291353550547e+147,-8.901291353550547e+147,385,0.05
6.034280588605797e+148,6.034280588605797e+148,386,0.05
6.928081562837039e+148,6.928081562837039e+148,387,0.05
3.449580483483331e+149,3.449580483483331e+149,388,0.05
2.967082686946952e+149,2.967082686946952e+149,389,0.05
-2.0114170800049917e+150,-2.0114170800049917e+150,390,0.05
-2.3093492890389106e+150,-2.3093492890389106e+150,391,0.05
-1.1498545686509717e+151,-1.1498545686509717e+151,392,0.05
-9.890227520379696e+150,-9.890227520379696e+150,393,0.05
6.704690990629887e+151,6.704690990629887e+151,394,0.05
7.697793523955904e+151,7.697793523955904e+151,395,0.05
3.8328299205601136e+152,3.8328299205601136e+152,396,0.05
3.296726472612283e+152,3.296726472612283e+152,397,0.05
