,step_length,k1,k2,Q,evaluations
38,1.0102115378944179,1.0102115378944179,0.570954395111309,137.21997592373052,38
39,1.010262550576937,1.010262550576937,0.572039745241597,137.21904271424603,39
40,1.0102625654780981,1.0102625654780981,0.572039745241597,137.21904238044252,40
41,1.010262550576937,1.010262550576937,0.5720397601427581,137.21904271810178,41
42,1.0103622638318068,1.0103622638318068,0.5733870232014552,137.21726797516052,42
43,1.010362278732968,1.010362278732968,0.5733870232014552,137.21726764061233,43
44,1.0103622638318068,1.0103622638318068,0.5733870381026164,137.21726798150996,44
45,1.0105576166772627,1.0105576166772627,0.5752666667923553,137.21389311628755,45
46,1.010557631578424,1.010557631578424,0.5752666667923553,137.21389278080136,46
47,1.0105576166772627,1.0105576166772627,0.5752666816935165,137.21389312606271,47
48,1.0109422066528433,1.0109422066528433,0.5780738021410484,137.2075331337392,48
49,1.0109422215540045,1.0109422215540045,0.5780738021410484,137.2075327970133,49
50,1.0109422066528433,1.0109422066528433,0.5780738170422096,137.2075331485287,50
51,1.0117025453169508,1.0117025453169508,0.5824409511303097,137.19576438375984,51
52,1.011702560218112,1.011702560218112,0.5824409511303097,137.19576404539518,52
53,1.0117025453169508,1.0117025453169508,0.5824409660314709,137.19576440617402,53
54,1.0132085822530066,1.0132085822530066,0.5893716619602145,137.17461700189168,54
55,1.0132085971541678,1.0132085971541678,0.5893716619602145,137.1746166614745,55
56,1.0132085822530066,1.0132085822530066,0.5893716768613757,137.17461703600398,56
57,1.0161790089121028,1.0161790089121028,0.6003542325231432,137.13823532214397,57
58,1.016179023813264,1.016179023813264,0.6003542325231432,137.13823497954814,58
59,1.0161790089121028,1.0161790089121028,0.6003542474243044,137.13823537395092,59
60,1.0219065711790505,1.0219065711790505,0.6170920986046875,137.07876936185227,60
61,1.0219065860802117,1.0219065860802117,0.6170920986046875,137.0787690181898,61
62,1.0219065711790505,1.0219065711790505,0.6170921135058487,137.07876943881394,62
63,1.0322580455849413,1.0322580455849413,0.640057650985389,136.98392199445243,63
64,1.0322580604861025,1.0322580604861025,0.640057650985389,136.98392165389697,64
65,1.0322580455849413,1.0322580455849413,0.6400576658865502,136.98392210251546,65
66,1.0492355583234594,1.0492355583234594,0.6671422700307708,136.82801718794823,66
67,1.0492355732246206,1.0492355732246206,0.6671422700307708,136.82801685937488,67
68,1.0492355583234594,1.0492355583234594,0.667142284931932,136.82801732741248,68
69,1.0760270731812427,1.0760270731812427,0.6966135451491218,136.5640511790959,69
70,1.0760270880824039,1.0760270880824039,0.6966135451491218,136.56405087690422,70
71,1.0760270731812427,1.0760270731812427,0.696613560050283,136.5640513456902,71
72,1.1190986059962675,1.1190986059962675,0.7270491128096114,136.1214479461879,72
73,1.1190986208974287,1.1190986208974287,0.7270491128096114,136.12144769302202,73
74,1.1190986059962675,1.1190986059962675,0.7270491277107726,136.12144813114784,74
75,1.1896501301299638,1.1896501301299638,0.7515881000952486,135.428078305502,75
76,1.189650145031125,1.189650145031125,0.7515881000952486,135.42807813577363,76
77,1.1896501301299638,1.1896501301299638,0.7515881149964098,135.42807848898943,77
78,1.279069172595634,1.279069172595634,0.7440529852801361,134.65222227581654,78
79,1.2790691874967952,1.2790691874967952,0.7440529852801361,134.65222221065162,79
80,1.279069172595634,1.279069172595634,0.7440530001812973,134.65222241352626,80
81,1.3257180781566285,1.3257180781566285,0.700650339430999,134.25642094768102,81
82,1.3257180930577896,1.3257180930577896,0.700650339430999,134.25642094415258,82
83,1.3257180781566285,1.3257180781566285,0.7006503543321602,134.25642100777253,83
84,1.3273976381734087,1.3273976381734087,0.6662614220343184,134.179055260017,84
85,1.32739765307457,1.32739765307457,0.6662614220343184,134.1790552709374,85
86,1.3273976381734087,1.3273976381734087,0.6662614369354796,134.17905526655292,86
