x10,x20,x1*,x2*,y*,r*,nfev
-0.09237828173582474,-0.6194552123446557,-0.14958393940386344,0.9999999999999999,-9007199254740991.0,1.0111257859077567,400
-0.3744358459911863,0.5111938553506059,0.06652529155941447,0.9999999999999999,-9007199254740994.0,1.0022103643532454,400
-0.12011573519130936,0.5751864360719583,-0.026349567226832717,0.9999999999999999,-9007199254740991.0,1.0003470896109217,400
0.12047936937288051,0.9198527738087643,0.12472907265897276,0.9999999999999999,-9007199254740994.0,1.0077486499948125,400
0.8873280142723572,0.9546693142401956,0.925770556008003,0.9999999999999999,-9007199254741006.0,1.3627366298633667,400
0.5837310899926242,0.4152701878610192,0.9999999999999999,0.5079396047093927,-9007199254740994.0,1.1216071692140408,400
0.38917316877312236,0.9818620020993509,0.4237430787840929,0.9999999999999999,-9007199254740994.0,1.0860746736838227,400
0.35659326625464605,-0.012666286420283779,0.9999999999999999,0.011622411837209714,-9007199254740994.0,1.0000675379477697,400
0.7409952963916946,0.8770459991448634,0.8527964026287713,0.9999999999999999,-9007199254740998.0,1.3142532877404467,400
0.9159619631079896,-0.35512607601025414,0.9999999999999999,-0.3079109999257925,-9007199254740991.0,1.0463312973792294,400
-0.6693326749141619,0.5104585411288485,0.11905530966181617,0.9999999999999999,-9007199254740994.0,1.0070621464232834,400
0.37413364410349637,0.7843488976315063,0.39364826656163443,0.9999999999999999,-9007199254740994.0,1.0746901682657097,400
0.4840957543519744,-0.3435744649135355,0.9999999999999999,0.06339980817147366,-9007199254740994.0,1.0020077523034336,400
0.8041658532059166,0.486471410027844,0.9999999999999999,0.5253787187334515,-9007199254740994.0,1.1296117908812757,400
0.8572302705088819,-0.23461222630825818,0.9999999999999999,-0.18366448818034475,-9007199254740991.0,1.01672643529051,400
-0.1500220607354783,0.7799826129704948,-0.09485692069572813,0.9999999999999999,-9007199254740991.0,1.0044888428468857,400
0.8747882770387403,0.3756709482123006,0.9999999999999999,0.4390425853115972,-9007199254740994.0,1.0921347864238602,400
0.41119319840754653,-0.32966701453963054,0.9999999999999999,0.214320119420648,-9007199254740994.0,1.0227087139496176,400
0.9223478006023014,-0.7447017123421535,0.9999999999999999,-0.6966454702623102,-9007199254740991.0,1.2187349634916507,400
0.5404979801387433,-0.9941451604403668,0.9999999999999999,-1.158717415924722,-9007199254740991.0,1.5305639646768328,400
0.7880416260363214,-0.38607406166292435,0.9999999999999999,-0.24875231331897474,-9007199254740991.0,1.030474508846066,400
0.06446249355764277,-0.009701393558480209,0.9999999999999999,0.15841526290609337,-9007199254740994.0,1.0124699479597439,400
0.782119322701333,-0.4948704124276009,0.9999999999999999,-0.26191173370425325,-9007199254740991.0,1.033730020968709,400
-0.806861738859745,0.6804342666024024,-0.36278113131705736,0.9999999999999999,-9007199254740991.0,1.0637716621717668,400
0.4884432324416996,0.7116756395784598,0.5498912238024103,0.9999999999999999,-9007199254740994.0,1.1412188037422588,400
-0.13383543767405692,0.016540973910103007,0.9999999999999999,0.13549435045749947,-9007199254740994.0,1.0091376115307067,400
0.9351639924355364,0.023675186538103743,0.9999999999999999,0.026101171755692282,-9007199254740994.0,1.0003405775869636,400
-0.7671953999293271,-0.4622588409795234,-1.0818757092802476,0.9999999999999999,-9007199254740991.0,1.4732464323155983,400
0.8163359140907851,0.8570023012759791,0.8988287856222412,0.9999999999999999,-9007199254741002.0,1.3445791854194207,400
