x1*,x2*,r*,y*,Penalty Type,Penalty Value
0.9990118607257966,1.925802231867721,2.1695020014135764,0.3807628450763299,External,9.76419225223185e-07
0.9990118607257966,1.925802231867721,2.1695020014135764,0.3807628450763299,Internal,-1012.0030911696944
3.5767939780984928,1.7907584833057026,4.000033888268071,-0.1892045584772028,External,1.148414712840113e-09
3.5767939780984928,1.7907584833057026,4.000033888268071,-0.1892045584772028,Internal,-29508.73729840772
0.9999977719404531,0.9991764920391208,1.4136297981188264,0.6986799122739058,External,6.781703258806885e-07
0.9999977719404531,0.9991764920391208,1.4136297981188264,0.6986799122739058,Internal,-450035.35599603667
