x10,x20,x1*,x2*,y*,r*,nfev
-0.09237828173582474,-0.6194552123446557,1.2512897874326319,4.3156630447309485,-0.2172336281959578,4.493403347996884,119
-0.3744358459911863,0.5111938553506059,2.4437972329862463,3.770792212993725,-0.2172336263542025,4.493441757664757,72
-0.12011573519130936,0.5751864360719583,1.028145009154366,4.374193620332545,-0.21723362820245742,4.493400937820591,114
0.12047936937288051,0.9198527738087643,1.0485781376978727,4.369340412726379,-0.2172336282024573,4.493400911686143,125
0.8873280142723572,0.9546693142401956,4.19753362763512,1.6035470941856642,-0.21723362820245753,4.4934009211730634,100
0.5837310899926242,0.4152701878610192,4.362268866772142,1.0776159414431064,-0.21723362820194608,4.493400247391926,90
0.38917316877312236,0.9818620020993509,3.6887971520780014,2.565811423643419,-0.21723362819316672,4.493396565058313,79
0.35659326625464605,-0.012666286420283779,3.965321658447368,2.113498774681232,-0.21723362820244277,4.493401042142895,143
0.7409952963916946,0.8770459991448634,4.204786095856116,1.58443550529236,-0.21723362820105876,4.49340204993232,76
0.9159619631079896,-0.35512607601025414,4.320475432515484,1.2345931243016715,-0.21723362812263214,4.493409412188346,65
-0.6693326749141619,0.5104585411288485,3.3022177799533274,3.047267454310539,-0.21723362812893665,4.493381933949096,73
0.37413364410349637,0.7843488976315063,3.900995006940958,2.2299938464488633,-0.21723362819934908,4.493399002912837,88
0.4840957543519744,-0.3435744649135355,3.7856379866326035,2.420660443720359,-0.21723362820245753,4.493400933550021,96
0.8041658532059166,0.486471410027844,1.9166458825216244,4.064126049251102,-0.21723362820245745,4.493400937284416,95
0.8572302705088819,-0.23461222630825818,4.370461848696096,1.0438944708071796,-0.21723362820245345,4.493400987791976,102
-0.1500220607354783,0.7799826129704948,1.3097150331159693,4.298290170847581,-0.2172336282024576,4.493400923662932,114
0.8747882770387403,0.3756709482123006,2.4583200315952207,3.7612914326879032,-0.2172336282024355,4.493400785524673,97
0.41119319840754653,-0.32966701453963054,3.584963508354957,2.708996985303039,-0.2172336281976288,4.493398271088112,70
0.9223478006023014,-0.7447017123421535,3.951426713956902,2.139352146186101,-0.21723362818922987,4.493395228684354,72
0.5404979801387433,-0.9941451604403668,2.6506411509928465,3.62831645393444,-0.21723362818106023,4.493392794006336,78
0.7880416260363214,-0.38607406166292435,4.19442250368712,1.6116667662373414,-0.21723362820240363,4.493400706016642,87
