x10,x20,x1*,x2*,y*,r*,nfev
0.6895585974910794,0.5214542025267328,1.4829906053746886,3.7705298495258774,-0.1922007728776099,4.051685634621129,75
0.25220444352237426,0.12578357908807902,3.884327152535806,1.1524477049235797,-0.1922007728880043,4.051682754178879,113
-0.2819006694064359,0.8924616095135152,1.0238531092608094,3.9201837061690363,-0.19220077288348522,4.051680574706776,87
0.8957949010486004,0.8692433019659522,3.4522583835860967,2.120858651292271,-0.19220077288793475,4.051682288358967,82
-0.1988172854124317,0.5653778007606349,1.1714909337243897,3.878628706018265,-0.1922007728812932,4.051685037974615,63
-0.7783867776531315,-0.9588170678162282,1.9957322804966968,3.5260720287335934,-0.192200772888031,4.051682525474322,107
0.44341503758276524,0.4436232175645147,3.0557864057469875,2.6605838962903623,-0.19220077007699513,4.051732620342524,62
-0.7890388420469283,-0.9393145670161391,2.287545239162203,3.3441393295507194,-0.19220077288802664,4.0516824994885265,107
0.5422658678123671,-0.12642047074785534,3.9209393982138274,1.0209665566609991,-0.19220077288727153,4.05168341239609,93
0.2005728158009641,-0.10404062992593621,3.548406333309258,1.9557543989496617,-0.19220077287161783,4.051686411271263,73
0.7509731955097025,0.8308642981817567,3.780926740116371,1.4562609646088922,-0.1922007728738706,4.051679036050441,72
-0.6321987542364274,0.9074739738180582,1.6825463541414005,3.6858117032024995,-0.19220077286287865,4.051687320771314,71
0.785984819990982,-0.16935317812251638,3.9120864622531766,1.054377258495769,-0.19220077288803517,4.051682600028984,110
0.16560783068693352,0.22609499304946223,1.0833653527295954,3.904159139901343,-0.1922007728871275,4.051683486795349,102
0.7187154080030969,-0.8646530699731609,3.1475607283959235,2.5512708406659423,-0.19220077288620352,4.051681310440467,74
0.6585466357904604,0.1819260656952164,3.7850496339708695,1.4455209155123703,-0.19220077288803336,4.051682545413292,116
-0.9411449002852981,-0.4487727697716024,3.4552478728808884,2.115985342637617,-0.19220077288803541,4.051682592862518,117
-0.8585731376513319,-0.03942358831271964,3.6329423636857707,1.7938399266901925,-0.19220077288803525,4.051682601148642,127
0.7087972886077791,0.0846423975673225,3.8129537099317576,1.3702251114403776,-0.19220077288801618,4.0516827183411275,117
-0.7490242166389611,-0.11358628781399349,3.831118278015137,1.318584662393119,-0.1922007728880189,4.051682708707586,120
-0.6411903266593617,-0.018256633063730154,3.8761407143646602,1.1796885376503394,-0.19220077288803522,4.051682599046842,155
0.5092265806823688,-0.6820931516100632,2.8214585063079975,2.9078343602970826,-0.19220077288787915,4.051682214801909,77
0.413696906315862,0.13055018996493528,3.8658727884263757,1.2129129884961518,-0.19220077288799906,4.051682407834822,118
-0.9745321127311306,0.6572498087334127,2.8578894177366165,2.8720364748230067,-0.19220077288734483,4.051681803489101,78
-0.7336584658960248,0.5667887290444333,2.8055813775734117,2.9231633732511715,-0.19220077286178125,4.051687422902202,72
0.374836256205096,-0.22872733752918428,3.50958702819268,2.02458462698207,-0.19220077288547788,4.051684096801039,73
-0.06938736695986858,0.5126824993363386,1.1009271400588823,3.899242356169652,-0.1922007728880341,4.05168255418236,122
0.3002600242921205,0.5803543730615524,1.0763974502155014,3.9060850883995064,-0.19220077288803258,4.051682636713717,111
0.9263359792426722,-0.2777906799097083,3.925722404396192,1.0023701195809125,-0.19220077275093278,4.051671538144087,89
0.6740567351464077,-0.7612976150630575,3.1378199345191358,2.5632069134152378,-0.19220077228251903,4.0516593665367955,64
-0.4963466838768933,-0.3714310540063339,2.4828715142915287,3.2017933849472153,-0.19220077288803533,4.051682593240993,115
0.5554773541771914,0.3809351837197503,3.883214909892143,1.1561882500526195,-0.19220077288792975,4.051682280975198,100
