x1_0,x2_0,x1,x2,y,f_calls,g_calls
4.514483221439868,1.0586229126102413,1.0000000059446041,2.9999999967162396,7.444175910468011e-17,1422,158
-4.834315867001012,-4.308862593476834,0.9999999959669238,2.999999994947739,3.7196443062931283e-16,1485,165
2.1496658467574186,7.983229062918941,1.000000001505909,3.0000000065273595,3.0300780167044903e-16,1440,160
2.1600093576221706,6.576231939350322,1.0000000022296678,3.0000000068739205,3.8372349091992937e-16,1413,157
7.507682065748362,-0.8935278578649957,1.000000005808997,2.999999996524493,6.760430704300989e-17,1467,163
-7.459775627323831,-0.32227482868437285,0.9999999933546235,2.9999999973903266,3.935952046582828e-16,1476,164
-7.023359973582918,7.8614105152751925,0.9999999944537713,3.000000003360503,6.116322486244534e-17,1485,165
5.930511474482076,-9.475092584614146,1.000000002639359,2.9999999933219508,1.1680663355735902e-16,1503,167
-0.5763549216480648,-1.8654620207827186,0.9999999979351425,2.9999999936269335,3.2967386881808657e-16,1440,160
-4.614946818991214,8.137983376838996,0.9999999949878815,3.000000004586361,4.688111539744891e-17,1467,163
6.79000471088289,5.096904139922252,1.0000000066740289,3.000000002417068,3.8097706442526816e-16,1449,161
5.291343533220591,3.498346299494255,1.0000000072586317,3.000000000842931,3.159395607051993e-16,1422,158
-1.321579148392848,7.735794822404166,0.9999999969590553,3.000000006203245,8.772817286626366e-17,1440,160
7.470036296214431,1.6364401614230282,1.0000000065629453,2.9999999986168597,1.5230685561808522e-16,1458,162
2.582261454318635,0.9586978164917408,1.0000000044628168,2.9999999942424456,5.977154902193347e-17,1386,154
8.048469497472517,-6.360288088613637,1.000000004287633,2.999999994306071,5.871528925097534e-17,1494,166
6.565274106627125,-1.6892704032449775,1.0000000049677689,2.9999999958141848,4.4645585617060856e-17,1467,163
7.285858570482414,2.1947758578703933,1.0000000072455937,2.9999999990718327,2.1299962321301487e-16,1449,161
-0.612347729421236,1.186779989956836,0.9999999954522776,2.999999994885796,4.2024814622687594e-16,1386,154
-3.1109426702227,-9.38562208745067,0.9999999977993229,2.9999999933698875,3.607327384058219e-16,1503,167
1.9009162251759708,3.4328749167462504,1.0000000062177967,3.0000000029875453,3.8653970344566655e-16,1323,147
-5.321892915699897,8.124685549062693,0.9999999943568347,3.0000000045744915,5.73395427516024e-17,1467,163
1.7442195439183443,2.338190965397507,1.000000005136333,2.999999995432435,4.853854672520257e-17,1323,147
-3.549440677418742,5.081716187440213,0.999999994040822,3.0000000027267864,8.474059897555738e-17,1440,160
-2.5366685743183037,-5.9339207228290825,0.999999997555205,2.9999999938243898,3.4136072017729447e-16,1485,165
-8.94518035136802,0.86033866952131,0.9999999931252724,2.9999999985209773,3.2858996453052135e-16,1485,165
3.004619710966116,1.544958168415075,1.0000000056540903,2.999999995896011,5.842271100566214e-17,1386,154
-9.082787354947843,2.27733420867275,0.9999999930301487,2.999999999500487,2.719939368002571e-16,1485,165
-8.449989754766749,-2.79806662697597,0.9999999942514375,2.9999999964730555,3.8962541783873334e-16,1494,166
