x1_0,x2_0,x1,x2,y,f_calls,g_calls
4.514483221439868,1.0586229126102413,293381510.70181936,-257298108.2105011,1.5748307485414323e+17,568,142
-4.834315867001012,-4.308862593476834,127769660.20952249,-113308882.18672766,3.0000445218129896e+16,388,97
2.1496658467574186,7.983229062918941,0.999999999253645,3.000000000724481,1.0838322536025602e-18,544,136
2.1600093576221706,6.576231939350322,0.9999999993561167,3.0000000006047287,7.864146360554849e-19,556,139
7.507682065748362,-0.8935278578649957,0.9999999994056915,3.0000000005619882,6.732113580006615e-19,508,127
-7.459775627323831,-0.32227482868437285,8983505395.751287,-9344593324.00689,1.6854633160394968e+20,388,97
-7.023359973582918,7.8614105152751925,1.0000000004276914,2.9999999995920685,3.508900981705184e-19,520,130
5.930511474482076,-9.475092584614146,1.000000000501905,2.9999999995012474,5.007022713023013e-19,580,145
-0.5763549216480648,-1.8654620207827186,1.000000000409948,2.999999999561769,3.633037064866955e-19,568,142
-4.614946818991214,8.137983376838996,0.9999999994713628,3.0000000004939276,5.282402682193658e-19,412,103
6.79000471088289,5.096904139922252,1.0000000004374954,2.999999999544,4.007083927523456e-19,568,142
5.291343533220591,3.498346299494255,1.000000000723981,2.99999999931472,9.997485171993197e-19,532,133
-1.321579148392848,7.735794822404166,3966496211.7634783,-3385257139.2295804,2.8544413528178033e+19,280,70
7.470036296214431,1.6364401614230282,1.0000000004208627,2.999999999582634,3.513689768235879e-19,508,127
2.582261454318635,0.9586978164917408,0.9999999994998375,3.0000000005013567,5.015264399460994e-19,484,121
8.048469497472517,-6.360288088613637,0.9999999994402055,3.0000000005530123,6.193764213416852e-19,508,127
6.565274106627125,-1.6892704032449775,-20319009547015.74,23000381195844.87,9.706386998022865e+26,172,43
7.285858570482414,2.1947758578703933,0.9999999993371512,3.0000000006212804,8.322695919704149e-19,592,148
-0.612347729421236,1.186779989956836,1.0000000005581602,2.9999999993994653,6.793677378277171e-19,484,121
-3.1109426702227,-9.38562208745067,1.0000000005793304,2.999999999452744,6.392273281794759e-19,580,145
1.9009162251759708,3.4328749167462504,1.0000000004686662,2.999999999524749,4.456855473134959e-19,532,133
-5.321892915699897,8.124685549062693,-127725293783.5272,144604840392.17572,3.8363986910636765e+22,292,73
1.7442195439183443,2.338190965397507,1.0000000004194571,2.9999999995530144,3.7877107692179005e-19,376,94
-3.549440677418742,5.081716187440213,1.0000000005212086,2.9999999994532107,5.732546195411941e-19,592,148
-2.5366685743183037,-5.9339207228290825,0.999999999444946,3.0000000005786633,6.451665490236458e-19,724,181
-8.94518035136802,0.86033866952131,0.9999999993082572,3.000000000686154,9.494405107868917e-19,556,139
3.004619710966116,1.544958168415075,0.9999999993612889,3.0000000006801693,8.77456862331575e-19,472,118
-9.082787354947843,2.27733420867275,0.9999999995343815,3.0000000004384892,4.1201756906119516e-19,556,139
-8.449989754766749,-2.79806662697597,0.9999999995393272,3.0000000004888046,4.5431446506183335e-19,532,133
-9.605432503585616,-6.3430061090545475,1.0000000005962362,2.9999999994206306,6.923041733976191e-19,592,148
-0.7513926543116405,8.316160864946017,0.9999999995058276,3.0000000004765135,4.725187072125058e-19,496,124
7.485522919066284,4.179045911055772,1.0000000006823118,2.999999999309046,9.43264558598181e-19,544,136
8.503050498141409,-3.767687563731732,1.0000000006791196,2.999999999352941,8.839999608711148e-19,412,103
-0.3145123110270571,9.51712153317904,5916722721.824501,-5148315098.023452,6.387455721522025e+19,256,64
9.79154060925212,-7.547639015472338,0.9999999995235537,3.000000000469195,4.473549764634675e-19,628,157
5.110283284612347,0.18591711818529788,1.000000000418801,2.999999999603669,3.344921169545134e-19,652,163
5.0202271181745175,3.136906677060873,1.0000000007113112,2.9999999993245092,9.673848237205223e-19,532,133
-9.851976360847186,-0.06753959504143303,0.9999999996150208,3.0000000004079337,3.167268090376904e-19,580,145
-7.566180999781295,6.163550147273501,0.9999999994489245,3.00000000053528,5.912063625687309e-19,1072,268
-6.066771499572921,1.7113123935097363,0.9999999992532306,3.0000000007566214,1.1305279747834145e-18,544,136
5.633360215318326,-4.058217181057819,0.9999999994465277,3.0000000005503766,6.092849333380533e-19,628,157
-8.256430956557057,9.576294911033102,0.9999999995634183,3.000000000411667,3.6255607779166755e-19,580,145
-7.203923130215506,-4.126079910193847,1.0000000006395593,2.999999999357381,8.220322303309667e-19,616,154
-8.238471425795037,9.614485244540766,1.0000000006468266,2.9999999993878923,7.978820807925306e-19,496,124
-6.20511884279765,-7.261972296283146,1.000000000448071,2.999999999564179,3.913078507095662e-19,532,133
-9.625774926486194,-9.8242184401595,1.0000000005207377,2.999999999448528,5.790668071626676e-19,532,133
-7.200488260662792,3.8689723946031123,0.99999999937308,3.000000000596378,7.524264897198598e-19,556,139
-7.970499441682463,-5.224133967288978,1.0000000006708707,2.9999999993714455,8.523111845255132e-19,568,142
-6.715852767878616,3.4177513914887925,1.0000000005478622,2.9999999994455266,6.077680417003624e-19,628,157
3.9503454341943964,4.024890744729724,1.0000000004937022,2.9999999994834656,5.126346640911949e-19,556,139
3.127043736857374,-5.954377483749232,1.0000000006205723,2.999999999345868,8.175042338333777e-19,508,127
-5.455708935797343,5.979701982959746,0.9999999994238385,3.000000000614391,7.15284532884496e-19,628,157
6.503308356500476,-2.0866962034763414,1.0000000005217335,2.999999999512437,5.145932958360566e-19,412,103
2.5641669010509123,0.352182845524629,0.9999999995962207,3.0000000003770935,3.080860541750903e-19,496,124
4.983711511660417,4.808291376671079,1.0000000005423633,2.9999999994461177,6.014744550049721e-19,556,139
5.83464307263001,-4.610350667269532,1.0000000003645684,2.999999999616846,2.8109839006414313e-19,616,154
2.0338223984898107,-1.0048877896556085,1.0000000005110725,2.9999999994978035,5.13712021974159e-19,496,124
9.10799685704784,-6.002763287633974,1.0000000004145693,2.999999999592613,3.380378398612755e-19,424,106
-6.204993646174277,1.1962589837076862,0.9999999993139947,3.0000000006846013,9.392902861763536e-19,556,139
-3.8435685676813414,-1.7901705871444218,1.0000000005689222,2.9999999994702287,6.104623378560895e-19,736,184
-1.412273180582078,-2.5075015717673477,1.0000000006435203,2.9999999993455577,8.428903171959431e-19,556,139
-0.029383150561175242,-7.683431224452817,1.0000000004489649,2.9999999995255786,4.29236801394671e-19,556,139
-8.042885744619532,8.40513979913683,1.0000000004034735,2.999999999581877,3.3847580730506487e-19,520,130
2.239630844226383,-8.939661646367504,1.0000000004870226,2.999999999526668,4.619838029529286e-19,568,142
3.396548675340668,4.369190073354121,1.0000000006174439,2.999999999340862,8.226530575516995e-19,520,130
-7.312330135668232,5.458542338321372,0.9999999996089765,3.0000000004012786,3.1434466839147736e-19,508,127
1.0169864036741831,4.878583163760869,0.9999999994649957,3.000000000558691,6.00609077397134e-19,520,130
-4.300236929530287,-2.9589929746883286,0.9999999995923081,3.000000000386475,3.173759109391543e-19,592,148
9.863566357276245,0.5845008417878397,1.0000000005057315,2.999999999514252,4.933122208181116e-19,508,127
1.1195470327130614,5.393574592484692,0.9999999995808941,3.0000000004340883,3.6498013001508523e-19,532,133
-3.039127987330364,-3.8908774802179487,1.000000000700674,2.9999999992783977,1.0134061911615952e-18,532,133
-0.16930050359469817,-4.664997429788729,1.0000000006954686,2.9999999993112536,9.58228255387016e-19,544,136
0.11356965028302568,0.187132220553071,1.0000000004902836,2.9999999995392654,4.561475702215529e-19,556,139
3.9526153888372306,-0.7429762861601041,0.99999999956127,3.0000000004457057,3.913321720754019e-19,496,124
-8.471030215304909,1.3407407238873663,0.9999999995118796,3.0000000004982614,4.869371454861983e-19,556,139
-6.460015245970081,1.4183366033026878,0.9999999994904556,3.000000000505314,5.150493388820631e-19,556,139
-6.145849355756477,-2.4409033550607484,1.00000000062113,2.999999999343586,8.216620555518e-19,556,139
-0.15578993812551722,-0.5039555661577069,1.0000000006441325,2.9999999993952526,7.868299890249113e-19,556,139
3.616777699205386,-7.980543724744884,1.0000000004034186,2.999999999618762,3.100570158861092e-19,520,130
6.32231368846174,-7.492011379701582,0.9999999994593707,3.0000000005169927,5.617966851597605e-19,664,166
7.819275045825165,8.899234653281123,0.9999999996122557,3.0000000003716254,2.894908535987201e-19,832,208
-2.0369027339703223,8.321056890755447,-141039103.946124,125646830.49121271,3.6626843203606216e+16,244,61
-9.224466250686094,8.407721731119608,1.0000000007215948,2.999999999320965,9.890341995517324e-19,712,178
1.0365948700452812,4.079470048112562,0.9999999992815815,3.0000000007277463,1.0460881013823935e-18,508,127
-3.38840219251548,6.643456056588569,1.0000000005374263,2.999999999493182,5.494393404614819e-19,532,133
6.912362427194012,1.899334502533069,0.9999999994308274,3.000000000539928,6.189013698756964e-19,1360,340
8.15777457454644,3.3289092036035477,1.0000000006224778,2.9999999993422803,8.250414494322815e-19,544,136
1.6061865139531228,-8.431031927622685,0.9999999995863887,3.000000000428091,3.551744510221813e-19,640,160
5.322317768646968,-7.7048924060676445,1.000000000454377,2.9999999995248268,4.339775943536441e-19,592,148
-2.0373428426420954,4.749792838081433,1.00000000066495,2.9999999992988524,9.390073659561167e-19,484,121
8.602998382721651,7.813840960226152,1.0000000003822431,2.9999999996270565,2.8554223983708986e-19,532,133
-3.619865584432233,-2.418511275723474,1.0000000003842515,2.9999999995862545,3.22314247995022e-19,580,145
0.060156748192328635,-7.420005619455717,1.000000000441519,2.9999999995322506,4.1648127564878424e-19,556,139
6.72937534495863,-3.7114264031206323,-216926221.046598,193537187.97039133,8.670181599908208e+16,160,40
-8.022875142845647,2.56497489572798,0.9999999995816257,3.000000000394086,3.327005605370028e-19,556,139
0.5430852702102271,-9.48961495653239,1.0000000005383434,2.9999999994328324,6.148162662587631e-19,556,139
-3.8776890523090035,-4.9262178685078055,1.0000000004222658,2.9999999996027413,3.38623862839426e-19,532,133
-7.636935389072059,-8.531391186886449,1.0000000005521652,2.999999999436107,6.234110729113521e-19,520,130
-7.152257100282656,-8.970862109455739,1.0000000005686374,2.99999999943911,6.381863924076138e-19,532,133
-8.249108906262574,-7.851412640043842,1.0000000005319243,2.9999999994672777,5.667385760679272e-19,700,175
