x1_0,x2_0,x1,x2,y,f_calls,g_calls
4.514483221439868,1.0586229126102413,1207073.6383778767,1241023.8153860562,26969803251989.29,40000,10000
-4.834315867001012,-4.308862593476834,-1005146.7154758102,-3736017.165146699,104882860093295.16,40000,10000
2.1496658467574186,7.983229062918941,1151928.8959903808,1213452.2238159725,25179432571954.008,40000,10000
2.1600093576221706,6.576231939350322,1823917.063671927,1656572.5811188226,54526013878786.6,40000,10000
7.507682065748362,-0.8935278578649957,1832396.768627101,1222537.0487227389,42182648508901.42,40000,10000
-7.459775627323831,-0.32227482868437285,-1240522.0220830808,-1142898.904984051,25567979664594.16,40000,10000
-7.023359973582918,7.8614105152751925,-1247053.189170817,-1361041.7788557722,30616307948864.477,40000,10000
5.930511474482076,-9.475092584614146,-1452927.088547472,-1355829.5864363308,35505828150274.71,40000,10000
-0.5763549216480648,-1.8654620207827186,-1282664.0456326576,-1045662.4999997602,24423138476077.383,40000,10000
-4.614946818991214,8.137983376838996,-1279629.9710409131,-1275013.9028679135,29368026563313.55,40000,10000
6.79000471088289,5.096904139922252,1255963.3177503494,1597969.1061867173,36710566815954.01,40000,10000
5.291343533220591,3.498346299494255,1385612.66085815,1473689.4075917318,36794013079591.59,40000,10000
-1.321579148392848,7.735794822404166,1440577.4904532363,1301533.3163886121,33845840749838.797,40000,10000
7.470036296214431,1.6364401614230282,1457713.5699237417,2614281.2726283045,75283814510561.0,40000,10000
2.582261454318635,0.9586978164917408,-1033357.8032008973,-2357414.203267563,52614693990583.45,40000,10000
8.048469497472517,-6.360288088613637,-1714941.3036237448,-1044310.3302058235,34485584047684.742,40000,10000
6.565274106627125,-1.6892704032449775,1217192.4168587946,1254638.1882297648,27495371463313.59,40000,10000
7.285858570482414,2.1947758578703933,1389181.410506777,2507622.0509291263,68958159688107.06,40000,10000
-0.612347729421236,1.186779989956836,-2090670.3098964486,-2435914.2565275608,92264615605395.16,40000,10000
-3.1109426702227,-9.38562208745067,-1155673.6284116046,-1190356.0610659216,24768034829670.18,40000,10000
1.9009162251759708,3.4328749167462504,802134.760811449,813181.4775222326,11741612315781.168,40000,10000
-5.321892915699897,8.124685549062693,-1572175.3920232279,-1210511.751695422,34910564577028.234,40000,10000
1.7442195439183443,2.338190965397507,1368582.039735111,1105471.7410322384,27578764470581.71,40000,10000
-3.549440677418742,5.081716187440213,-1297900.1285174694,-1234980.7470989113,28871755367510.227,40000,10000
-2.5366685743183037,-5.9339207228290825,-1153838.5855979808,-1065684.3414106632,22172234417801.586,40000,10000
-8.94518035136802,0.86033866952131,-1093976.007070804,-1378720.1535366229,27554647563169.543,40000,10000
3.004619710966116,1.544958168415075,1445344.65120626,1269909.1488003572,33192005802587.1,40000,10000
-9.082787354947843,2.27733420867275,-1966089.1759193048,-1497558.3645805786,54095728596559.7,40000,10000
-8.449989754766749,-2.79806662697597,-1123638.1897579026,-1584623.3664404205,33112415041538.82,40000,10000
-9.605432503585616,-6.3430061090545475,-1742455.841349263,-1525472.8332947453,48080768225954.914,40000,10000
-0.7513926543116405,8.316160864946017,1237104.2415319174,1170630.4385486483,26089461141296.64,40000,10000
7.485522919066284,4.179045911055772,839483.0520928644,1969407.1720842407,36142650190296.516,40000,10000
8.503050498141409,-3.767687563731732,1435136.90303266,2178474.6564686615,59037992194551.08,40000,10000
-0.3145123110270571,9.51712153317904,1731410.611408302,1499765.5589276415,47008961353052.2,40000,10000
9.79154060925212,-7.547639015472338,-1473135.1029002408,-1502859.773212308,39855003735268.11,40000,10000
5.110283284612347,0.18591711818529788,812085.3546982277,1570750.9844256025,25838290055220.105,40000,10000
5.0202271181745175,3.136906677060873,1563439.3714009002,1026715.7822153685,30334010672651.87,40000,10000
-9.851976360847186,-0.06753959504143303,-1275642.4333088628,-1810785.5927319818,43010472101994.67,40000,10000
-7.566180999781295,6.163550147273501,-1113639.8455911262,-1054478.0396332454,21155136232670.47,40000,10000
-6.066771499572921,1.7113123935097363,-2748313.5961274975,-1442145.0979622244,79872934617974.27,40000,10000
5.633360215318326,-4.058217181057819,-2852563.6333429273,-1184136.9726242102,74719248765510.55,40000,10000
-8.256430956557057,9.576294911033102,-1372207.3978271652,-1439446.567136617,35576652991174.3,40000,10000
-7.203923130215506,-4.126079910193847,-1500496.028240602,-1440301.386790305,38919219908957.41,40000,10000
-8.238471425795037,9.614485244540766,-1336663.7445498693,-1394754.5334321985,33574691859015.43,40000,10000
-6.20511884279765,-7.261972296283146,-1304922.1497115644,-1376610.7028395531,32360449279857.79,40000,10000
-9.625774926486194,-9.8242184401595,-2411882.017678598,-1969171.3155065454,86469480602438.38,40000,10000
-7.200488260662792,3.8689723946031123,-1354459.6962202087,-1559435.9672557989,38229658665423.52,40000,10000
-7.970499441682463,-5.224133967288978,-1517912.032333529,-1419347.91339376,38828694936557.44,40000,10000
-6.715852767878616,3.4177513914887925,-1791279.060398173,-1199609.7679617417,40429514690775.99,40000,10000
3.9503454341943964,4.024890744729724,21456967.181732222,17834186.249840613,6953637184529642.0,396,99
3.127043736857374,-5.954377483749232,-1227121.2099554313,-1058971.543322768,23532209462968.066,40000,10000
-5.455708935797343,5.979701982959746,-2363816.960046371,-2384010.333194069,101438762877377.62,40000,10000
