x1_0,x2_0,x1,x2,y,f_calls,g_calls
-6.91516915029923,-1.5350350334737062,-6.91516915029923,-1.5350350334737062,703.246782303231,4,1
-6.7950856233832795,-7.248943959147458,-6.7950856233832795,-7.248943959147458,1468.1522264545993,4,1
7.007170964914252,4.528402602938641,7.007170964914252,4.528402602938641,265.56159350447115,4,1
7.704346189551146,5.1931858577141305,7.704346189551146,5.1931858577141305,366.4226281642767,4,1
7.595424147070997,-1.4902538500078304,7.595424147070997,-1.4902538500078304,81.3889672358254,4,1
-8.893008384850376,3.8370519556153315,-8.893008384850376,3.8370519556153315,426.6136582719335,4,1
-7.378245490118351,8.388240088855177,-7.378245490118351,8.388240088855177,134.98865794616634,4,1
-7.757538290036647,-5.727676837884907,-7.757538290036647,-5.727676837884907,1375.797812166798,4,1
3.8053795925749547,5.118855909729739,3.8053795925749547,5.118855909729739,109.35208615326448,4,1
0.3686416240041588,8.083779433493255,0.3686416240041588,8.083779433493255,105.53963982033468,4,1
6.7646094503487575,3.254956109738206,6.7646094503487575,3.254956109738206,178.23640286168336,4,1
-8.270036472872938,3.9262453427006054,-8.270036472872938,3.9262453427006054,365.26690833903916,4,1
7.8234242848292155,-9.171847733785924,7.8234242848292155,-9.171847733785924,309.13552978266654,4,1
7.872771002866166,-9.575166325314584,7.872771002866166,-9.575166325314584,335.43903902109025,4,1
1.2507259560040236,-0.8462725711157937,1.2507259560040236,-0.8462725711157937,66.56849804209865,4,1
2.117045695756426,-5.7076481088820685,2.117045695756426,-5.7076481088820685,307.5399066511208,4,1
8.94541992491628,-2.6418296790687767,8.94541992491628,-2.6418296790687767,116.18605199393294,4,1
-6.376652507829759,5.863200165245123,-6.376652507829759,5.863200165245123,144.0979256026617,4,1
-7.4106887440551645,-7.683352285217784,-7.4106887440551645,-7.683352285217784,1643.203312509679,4,1
-5.302960631481078,4.531717052622904,-5.302960631481078,4.531717052622904,133.13253100647756,4,1
-7.817424840335603,-6.885193252383488,-7.817424840335603,-6.885193252383488,1574.6157205403492,4,1
2.9447100241855377,4.657896392203336,2.9447100241855377,4.657896392203336,58.44560949107367,4,1
2.4960202131510805,6.604602515145402,2.4960202131510805,6.604602515145402,119.29664463600776,4,1
9.0311244747224,-8.988351102961861,9.0311244747224,-8.988351102961861,270.8580928453618,4,1
5.2239079211976485,-7.005760064558169,5.2239079211976485,-7.005760064558169,251.6758894269939,4,1
-0.4806188313462627,1.5461545989483323,-0.4806188313462627,1.5461545989483323,38.75021989878736,4,1
6.325207604927609,-7.289059757120684,6.325207604927609,-7.289059757120684,232.78189947650648,4,1
